Warehouse_ID,Date,Region,Utilization_%,Days_Of_Supply_Remaining,Stock_Aging_90d_Plus,SLA_Compliance_%,Split_Tag
WH041,2022-12-01,North,40.1904,30.0,579.0,97.3495,TEST
WH041,2022-12-01,Central,96.3534,17.0,1645.0,90.0571,TEST
WH042,2022-12-01,West,94.6727,29.0,2079.0,94.5961,TEST
WH042,2022-12-01,South,52.4941,7.0,1524.0,87.4614,TEST
WH042,2022-12-01,West,92.2937,19.0,783.0,86.7245,TEST
WH043,2022-12-01,South,80.4052,42.0,2109.0,95.0247,TEST
WH043,2022-12-01,Central,77.1084,19.0,1819.0,86.8595,TEST
WH043,2022-12-01,South,62.4388,27.0,1103.0,97.7278,TEST
WH044,2022-12-01,East,80.0732,31.0,1078.0,93.7213,TEST
WH044,2022-12-01,South,80.2075,15.0,719.0,85.152,TEST
WH044,2022-12-01,West,63.8782,17.0,1276.0,91.7276,TEST
WH045,2022-12-01,West,74.247,34.0,1196.0,,TEST
WH045,2022-12-01,East,82.2196,41.0,1203.0,92.5362,TEST
WH045,2022-12-01,East,73.5435,31.0,1826.0,94.011,TEST
WH046,2022-12-01,South,44.8243,,2131.0,92.7286,TEST
WH046,2022-12-01,North,70.3601,8.0,1634.0,94.8918,TEST
WH046,2022-12-01,South,42.5713,28.0,671.0,90.2888,TEST
WH047,2022-12-01,West,67.8951,36.0,1549.0,85.5667,TEST
WH047,2022-12-01,South,93.2551,39.0,2098.0,90.3003,TEST
WH047,2022-12-01,East,79.3011,14.0,1311.0,86.8183,TEST
WH048,2022-12-01,Central,74.6912,6.0,1845.0,88.6577,TEST
WH048,2022-12-01,West,,22.0,1572.0,98.2399,TEST
WH048,2022-12-01,North,76.8887,9.0,2118.0,91.5851,TEST
WH049,2022-12-01,Central,53.2176,12.0,1058.0,97.4878,TEST
WH049,2022-12-01,South,66.0184,44.0,377.0,98.7348,TEST
WH049,2022-12-01,East,84.4847,,545.0,86.3861,TEST
WH050,2022-12-01,South,69.4248,39.0,1792.0,92.4256,TEST
WH050,2022-12-01,West,52.5427,44.0,1673.0,93.2284,TEST
WH050,2022-12-01,West,55.1285,27.0,2016.0,89.4547,TEST
WH001,2023-01-01,East,84.7065,40.0,599.0,87.5259,TEST
WH001,2023-01-01,South,42.3906,22.0,1397.0,96.4337,TEST
WH001,2023-01-01,West,83.5924,42.0,1391.0,97.5136,TEST
WH002,2023-01-01,East,70.7174,21.0,303.0,93.3414,TEST
WH002,2023-01-01,West,73.1043,42.0,969.0,93.2428,TEST
WH002,2023-01-01,North,84.1445,33.0,1689.0,89.5831,TEST
WH003,2023-01-01,South,66.6465,5.0,1746.0,94.8921,TEST
WH003,2023-01-01,East,71.4613,32.0,,93.8846,TEST
WH003,2023-01-01,North,88.6906,29.0,611.0,94.7401,TEST
WH004,2023-01-01,West,97.3041,17.0,985.0,85.0445,TEST
WH004,2023-01-01,East,72.2056,13.0,,91.6904,TEST
WH004,2023-01-01,East,57.5721,41.0,2423.0,95.8901,TEST
WH005,2023-01-01,South,58.8697,34.0,1803.0,85.7629,TEST
WH005,2023-01-01,Central,96.4197,35.0,736.0,85.5409,TEST
WH005,2023-01-01,South,60.6107,15.0,2452.0,86.0851,TEST
WH006,2023-01-01,West,46.6433,10.0,1024.0,97.7848,TEST
WH006,2023-01-01,East,63.3697,33.0,1169.0,89.2452,TEST
WH006,2023-01-01,Central,65.7369,7.0,2002.0,93.8369,TEST
WH007,2023-01-01,South,94.6022,28.0,1818.0,92.9597,TEST
WH007,2023-01-01,North,93.8308,22.0,1270.0,95.3949,TEST
WH007,2023-01-01,West,94.7012,15.0,1053.0,95.9456,TEST
WH008,2023-01-01,North,63.8098,21.0,330.0,96.6525,TEST
WH008,2023-01-01,Central,89.3362,25.0,440.0,86.8919,TEST
WH008,2023-01-01,Central,73.8396,15.0,736.0,89.4454,TEST
WH009,2023-01-01,South,94.2992,8.0,1235.0,98.0575,TEST
WH009,2023-01-01,East,84.5387,38.0,948.0,95.5178,TEST
WH009,2023-01-01,North,89.2883,13.0,2446.0,98.2755,TEST
WH010,2023-01-01,Central,72.7106,14.0,169.0,91.833,TEST
WH010,2023-01-01,Central,96.7489,23.0,2435.0,93.6399,TEST
WH010,2023-01-01,Central,94.6615,44.0,1324.0,92.5069,TEST
WH011,2023-01-01,South,55.5607,42.0,2237.0,89.0559,TEST
WH011,2023-01-01,West,66.501,5.0,1908.0,91.1218,TEST
WH011,2023-01-01,Central,73.4604,34.0,1078.0,98.7006,TEST
WH012,2023-01-01,North,67.2974,37.0,2001.0,95.1831,TEST
WH012,2023-01-01,Central,48.5013,29.0,1122.0,88.245,TEST
WH012,2023-01-01,North,64.0854,31.0,340.0,96.5838,TEST
WH013,2023-01-01,West,62.4535,22.0,485.0,87.948,TEST
WH013,2023-01-01,Central,85.1991,19.0,2315.0,85.3236,TEST
WH013,2023-01-01,East,96.503,30.0,2325.0,97.8445,TEST
WH014,2023-01-01,North,42.6775,43.0,2197.0,91.8968,TEST
WH014,2023-01-01,East,86.2316,22.0,201.0,87.0734,TEST
WH014,2023-01-01,North,40.1604,24.0,1697.0,94.8573,TEST
WH015,2023-01-01,West,95.5553,11.0,1934.0,89.9005,TEST
WH015,2023-01-01,North,78.3494,9.0,2054.0,87.536,TEST
WH015,2023-01-01,East,42.2423,26.0,897.0,85.0058,TEST
WH016,2023-01-01,South,60.1882,,2429.0,88.4408,TEST
WH016,2023-01-01,West,63.784,36.0,954.0,97.7503,TEST
WH016,2023-01-01,West,69.9883,43.0,1922.0,89.1052,TEST
WH017,2023-01-01,North,44.2478,29.0,1086.0,93.431,TEST
WH017,2023-01-01,South,52.9289,37.0,1030.0,93.8035,TEST
WH017,2023-01-01,West,75.4182,12.0,1363.0,92.9075,TEST
WH018,2023-01-01,Central,91.3615,41.0,131.0,96.5346,TEST
WH018,2023-01-01,West,56.1634,18.0,872.0,93.1296,TEST
WH018,2023-01-01,South,60.887,35.0,1984.0,98.8358,TEST
WH019,2023-01-01,Central,49.2314,24.0,,95.7656,TEST
WH019,2023-01-01,East,74.7674,43.0,1288.0,86.0523,TEST
WH019,2023-01-01,North,45.824,33.0,1502.0,90.902,TEST
WH020,2023-01-01,Central,,5.0,2352.0,93.3899,TEST
WH020,2023-01-01,Central,49.2951,44.0,646.0,97.7239,TEST
WH020,2023-01-01,East,75.8621,43.0,744.0,91.2899,TEST
WH021,2023-01-01,West,67.801,44.0,1843.0,91.4896,TEST
WH021,2023-01-01,East,93.5834,22.0,323.0,89.5429,TEST
WH021,2023-01-01,North,53.6337,11.0,1961.0,97.632,TEST
WH022,2023-01-01,East,54.5654,26.0,602.0,94.6177,TEST
WH022,2023-01-01,South,74.6541,30.0,1926.0,95.5575,TEST
WH022,2023-01-01,North,56.6801,6.0,236.0,94.9537,TEST
WH023,2023-01-01,East,68.8542,37.0,346.0,85.7632,TEST
WH023,2023-01-01,South,71.7064,41.0,2116.0,92.0652,TEST
WH023,2023-01-01,East,88.9394,44.0,2039.0,96.7314,TEST
WH024,2023-01-01,Central,63.9811,33.0,303.0,92.3471,TEST
WH024,2023-01-01,South,43.44,40.0,306.0,94.4902,TEST
WH024,2023-01-01,North,52.2195,27.0,252.0,88.5574,TEST
WH025,2023-01-01,South,82.1291,32.0,552.0,97.9414,TEST
WH025,2023-01-01,South,72.4518,29.0,2257.0,95.6447,TEST
WH025,2023-01-01,South,68.8769,15.0,499.0,93.8855,TEST
WH026,2023-01-01,North,61.7406,22.0,1499.0,94.6669,TEST
WH026,2023-01-01,West,84.6603,12.0,1416.0,89.6114,TEST
WH026,2023-01-01,Central,75.7686,36.0,659.0,98.4297,TEST
WH027,2023-01-01,West,92.8484,5.0,492.0,88.9338,TEST
WH027,2023-01-01,East,40.6462,25.0,2341.0,87.3911,TEST
WH027,2023-01-01,Central,44.035,44.0,277.0,96.4339,TEST
WH028,2023-01-01,South,45.9193,38.0,1559.0,94.6956,TEST
WH028,2023-01-01,Central,71.0189,16.0,818.0,88.391,TEST
WH028,2023-01-01,North,46.3403,18.0,1761.0,91.8067,TEST
WH029,2023-01-01,South,91.6276,37.0,104.0,89.1771,TEST
WH029,2023-01-01,North,63.3448,12.0,1254.0,94.1375,TEST
WH029,2023-01-01,South,90.5409,6.0,1496.0,91.1458,TEST
WH030,2023-01-01,Central,75.7088,32.0,212.0,89.6444,TEST
WH030,2023-01-01,South,40.1251,16.0,655.0,92.1058,TEST
WH030,2023-01-01,South,62.47,38.0,1280.0,96.2902,TEST
WH031,2023-01-01,East,66.1781,23.0,2285.0,85.5038,TEST
WH031,2023-01-01,South,78.7809,27.0,407.0,92.8952,TEST
WH031,2023-01-01,North,42.8943,5.0,946.0,97.8047,TEST
WH032,2023-01-01,East,,37.0,2380.0,98.2522,TEST
WH032,2023-01-01,South,74.3406,6.0,858.0,,TEST
WH032,2023-01-01,Central,93.7281,25.0,2425.0,93.4474,TEST
WH033,2023-01-01,North,91.1306,23.0,2471.0,95.6331,TEST
WH033,2023-01-01,Central,79.5017,11.0,336.0,86.5908,TEST
WH033,2023-01-01,West,64.1243,36.0,705.0,94.7681,TEST
WH034,2023-01-01,East,61.8485,43.0,241.0,89.5982,TEST
WH034,2023-01-01,East,48.3011,44.0,2445.0,87.9731,TEST
WH034,2023-01-01,North,86.7823,38.0,1046.0,85.8613,TEST
WH035,2023-01-01,Central,87.9801,20.0,2059.0,91.3638,TEST
WH035,2023-01-01,South,45.6733,,1633.0,96.521,TEST
WH035,2023-01-01,West,53.0806,33.0,825.0,87.3366,TEST
WH036,2023-01-01,North,58.6633,10.0,1111.0,98.6261,TEST
WH036,2023-01-01,South,62.784,22.0,321.0,94.0646,TEST
WH036,2023-01-01,Central,61.1094,27.0,897.0,92.6193,TEST
WH037,2023-01-01,North,81.6773,23.0,2096.0,97.1092,TEST
WH037,2023-01-01,West,43.3866,8.0,348.0,98.2702,TEST
WH037,2023-01-01,North,48.9208,31.0,1719.0,92.7455,TEST
WH038,2023-01-01,West,69.7706,42.0,1027.0,92.9074,TEST
WH038,2023-01-01,South,66.343,34.0,208.0,87.0652,TEST
WH038,2023-01-01,Central,75.3394,30.0,166.0,86.8029,TEST
WH039,2023-01-01,North,67.6929,20.0,227.0,,TEST
WH039,2023-01-01,Central,42.5114,44.0,1820.0,87.0261,TEST
WH039,2023-01-01,Central,72.0007,34.0,497.0,93.1643,TEST
WH040,2023-01-01,South,54.2369,9.0,1494.0,90.6921,TEST
WH040,2023-01-01,North,78.1553,28.0,2486.0,89.7456,TEST
WH040,2023-01-01,South,64.1673,16.0,338.0,95.7743,TEST
WH041,2023-01-01,Central,92.7549,7.0,1938.0,93.3967,TEST
WH041,2023-01-01,West,,6.0,1707.0,85.3162,TEST
WH041,2023-01-01,South,88.9458,35.0,496.0,86.3734,TEST
WH042,2023-01-01,East,79.3693,29.0,2452.0,97.2196,TEST
WH042,2023-01-01,North,80.4373,43.0,1881.0,88.3974,TEST
WH042,2023-01-01,North,77.3211,32.0,2410.0,92.2457,TEST
WH043,2023-01-01,West,70.1563,41.0,1357.0,92.0988,TEST
WH043,2023-01-01,Central,55.5336,20.0,1197.0,89.5292,TEST
WH043,2023-01-01,West,90.6594,21.0,1123.0,95.3327,TEST
WH044,2023-01-01,North,57.0365,17.0,1113.0,92.4287,TEST
WH044,2023-01-01,Central,77.9035,14.0,585.0,94.0554,TEST
WH044,2023-01-01,Central,66.9405,27.0,2226.0,85.3158,TEST
WH045,2023-01-01,Central,47.0153,9.0,1752.0,97.6962,TEST
WH045,2023-01-01,North,94.9293,14.0,1965.0,91.0078,TEST
WH045,2023-01-01,North,95.1335,29.0,668.0,96.661,TEST
WH046,2023-01-01,Central,89.4963,29.0,1151.0,94.6956,TEST
WH046,2023-01-01,North,74.4049,32.0,240.0,98.6848,TEST
WH046,2023-01-01,South,65.3295,10.0,508.0,86.8162,TEST
WH047,2023-01-01,East,61.7302,24.0,1156.0,89.9127,TEST
WH047,2023-01-01,Central,67.2878,,326.0,95.9629,TEST
WH047,2023-01-01,South,76.4551,39.0,1687.0,,TEST
WH048,2023-01-01,East,84.3926,16.0,2330.0,87.4435,TEST
WH048,2023-01-01,North,51.5775,43.0,525.0,93.5552,TEST
WH048,2023-01-01,East,52.3429,9.0,700.0,94.6373,TEST
WH049,2023-01-01,South,41.1457,29.0,1305.0,94.3085,TEST
WH049,2023-01-01,West,,29.0,685.0,97.1528,TEST
WH049,2023-01-01,North,40.508,16.0,2360.0,90.6857,TEST
WH050,2023-01-01,East,89.6793,15.0,903.0,97.2485,TEST
WH050,2023-01-01,East,78.8333,9.0,1608.0,98.5047,TEST
WH050,2023-01-01,Central,40.9184,15.0,1273.0,97.6091,TEST
WH001,2023-02-01,East,87.316,18.0,544.0,97.704,TEST
WH001,2023-02-01,Central,91.6078,30.0,271.0,97.1906,TEST
WH001,2023-02-01,North,92.5323,30.0,1425.0,89.5896,TEST
WH002,2023-02-01,Central,90.6932,25.0,,94.2531,TEST
WH002,2023-02-01,South,90.4088,25.0,1000.0,97.1838,TEST
WH002,2023-02-01,Central,89.7425,25.0,419.0,87.6926,TEST
WH003,2023-02-01,North,86.7881,43.0,2158.0,90.6523,TEST
WH003,2023-02-01,North,91.7599,13.0,1749.0,88.9705,TEST
WH003,2023-02-01,Central,86.3182,16.0,526.0,93.4426,TEST
WH004,2023-02-01,Central,94.0603,30.0,202.0,85.8156,TEST
WH004,2023-02-01,West,92.9517,22.0,1811.0,88.9675,TEST
WH004,2023-02-01,East,89.5159,13.0,2374.0,92.2402,TEST
WH005,2023-02-01,North,91.9319,10.0,,92.9002,TEST
WH005,2023-02-01,East,88.6537,11.0,270.0,87.4036,TEST
WH005,2023-02-01,South,93.5085,12.0,1651.0,93.2448,TEST
WH006,2023-02-01,North,87.5488,13.0,905.0,96.2368,TEST
WH006,2023-02-01,Central,93.3605,36.0,2225.0,91.3202,TEST
WH006,2023-02-01,East,93.5729,43.0,2404.0,85.9834,TEST
WH007,2023-02-01,West,91.5694,10.0,2150.0,86.4987,TEST
WH007,2023-02-01,East,90.5369,36.0,525.0,87.1495,TEST
WH007,2023-02-01,Central,85.5647,10.0,2279.0,97.8169,TEST
WH008,2023-02-01,North,85.4916,15.0,733.0,89.7865,TEST
WH008,2023-02-01,North,88.8952,37.0,1931.0,94.1894,TEST
WH008,2023-02-01,North,89.3329,10.0,1587.0,98.3924,TEST
WH009,2023-02-01,North,88.3138,16.0,1218.0,93.9698,TEST
WH009,2023-02-01,Central,92.6865,18.0,100.0,96.1816,TEST
WH009,2023-02-01,East,94.9477,33.0,1084.0,90.1605,TEST
WH010,2023-02-01,Central,85.5072,32.0,1187.0,88.8639,TEST
WH010,2023-02-01,East,87.9954,25.0,1947.0,86.0705,TEST
WH010,2023-02-01,South,93.5024,18.0,2415.0,87.7622,TEST
WH011,2023-02-01,East,91.3422,15.0,1367.0,98.2543,TEST
WH011,2023-02-01,South,87.5416,22.0,2058.0,89.1217,TEST
WH011,2023-02-01,North,87.3924,12.0,,86.4434,TEST
WH012,2023-02-01,South,92.7124,34.0,,96.7254,TEST
WH012,2023-02-01,South,87.4328,18.0,1012.0,95.0319,TEST
WH012,2023-02-01,Central,94.8693,37.0,1524.0,92.1448,TEST
WH013,2023-02-01,North,90.3468,26.0,689.0,97.8638,TEST
WH013,2023-02-01,South,87.4055,42.0,1459.0,93.0718,TEST
WH013,2023-02-01,West,88.7211,28.0,573.0,,TEST
WH014,2023-02-01,East,88.8045,44.0,806.0,98.462,TEST
WH014,2023-02-01,East,87.7845,35.0,178.0,96.6449,TEST
WH014,2023-02-01,South,88.3521,40.0,559.0,,TEST
WH015,2023-02-01,South,87.0197,40.0,1314.0,93.0504,TEST
WH015,2023-02-01,West,92.1884,44.0,1641.0,85.1483,TEST
WH015,2023-02-01,North,85.8006,15.0,1261.0,85.7905,TEST
WH016,2023-02-01,North,89.3525,39.0,1374.0,87.6904,TEST
WH016,2023-02-01,West,86.1132,11.0,,97.5111,TEST
WH016,2023-02-01,Central,,,871.0,92.0885,TEST
WH017,2023-02-01,East,87.1328,12.0,718.0,97.3006,TEST
WH017,2023-02-01,South,93.0261,29.0,1268.0,95.1031,TEST
WH017,2023-02-01,West,89.8986,9.0,1693.0,98.9487,TEST
WH018,2023-02-01,North,94.8469,33.0,371.0,94.0137,TEST
WH018,2023-02-01,North,85.2032,28.0,552.0,86.3501,TEST
WH018,2023-02-01,West,89.372,28.0,167.0,94.061,TEST
WH019,2023-02-01,South,89.6641,44.0,647.0,97.4416,TEST
WH019,2023-02-01,Central,92.2297,24.0,1267.0,90.9547,TEST
WH019,2023-02-01,West,86.1081,38.0,473.0,93.0233,TEST
WH020,2023-02-01,East,86.015,25.0,402.0,86.8722,TEST
WH020,2023-02-01,South,87.5318,,877.0,88.1362,TEST
WH020,2023-02-01,North,92.9463,36.0,1151.0,87.3432,TEST
WH021,2023-02-01,South,88.6098,15.0,2240.0,90.8984,TEST
WH021,2023-02-01,East,89.8199,37.0,482.0,,TEST
WH021,2023-02-01,Central,85.1365,11.0,2034.0,86.0986,TEST
WH022,2023-02-01,West,92.7116,22.0,1809.0,97.3415,TEST
WH022,2023-02-01,North,91.9252,16.0,452.0,85.0523,TEST
WH022,2023-02-01,Central,89.7949,14.0,2293.0,92.3304,TEST
WH023,2023-02-01,West,86.9701,16.0,2458.0,93.5403,TEST
WH023,2023-02-01,South,93.4695,14.0,261.0,98.9832,TEST
WH023,2023-02-01,Central,91.8367,25.0,1366.0,94.5418,TEST
WH024,2023-02-01,South,87.0249,15.0,1439.0,,TEST
WH024,2023-02-01,North,86.0296,26.0,,92.7169,TEST
WH024,2023-02-01,Central,,17.0,2331.0,86.0538,TEST
WH025,2023-02-01,West,91.9766,27.0,504.0,86.5548,TEST
WH025,2023-02-01,West,94.1909,43.0,342.0,87.0976,TEST
WH025,2023-02-01,North,94.7988,42.0,894.0,92.7952,TEST
WH026,2023-02-01,West,86.8382,37.0,2116.0,89.0462,TEST
WH026,2023-02-01,South,91.4321,,2081.0,,TEST
WH026,2023-02-01,West,88.7979,36.0,1649.0,96.0328,TEST
WH027,2023-02-01,Central,90.4777,31.0,1429.0,97.2817,TEST
WH027,2023-02-01,South,92.0171,28.0,1001.0,89.0422,TEST
WH027,2023-02-01,East,85.6501,23.0,834.0,85.6888,TEST
WH028,2023-02-01,South,93.5698,29.0,2212.0,98.7651,TEST
WH028,2023-02-01,East,85.8208,5.0,889.0,89.9769,TEST
WH028,2023-02-01,South,92.0671,37.0,1246.0,90.6314,TEST
WH029,2023-02-01,North,86.396,22.0,536.0,90.1042,TEST
WH029,2023-02-01,West,91.5422,29.0,1912.0,97.6317,TEST
WH029,2023-02-01,North,,17.0,800.0,93.0046,TEST
WH030,2023-02-01,West,89.92,38.0,2487.0,87.1762,TEST
WH030,2023-02-01,West,94.6739,18.0,1501.0,85.0046,TEST
WH030,2023-02-01,West,94.1421,15.0,455.0,98.3854,TEST
WH031,2023-02-01,North,91.0439,7.0,,89.0116,TEST
WH031,2023-02-01,East,91.7371,20.0,880.0,98.538,TEST
WH031,2023-02-01,South,87.025,12.0,2258.0,98.4929,TEST
WH032,2023-02-01,West,90.2542,34.0,1035.0,93.4903,TEST
WH032,2023-02-01,Central,94.5128,32.0,1495.0,93.6276,TEST
WH032,2023-02-01,Central,91.8839,36.0,528.0,92.6783,TEST
WH033,2023-02-01,North,94.9375,42.0,675.0,98.1308,TEST
WH033,2023-02-01,South,87.3052,18.0,2129.0,87.5298,TEST
WH033,2023-02-01,East,94.4878,20.0,2179.0,91.0386,TEST
WH034,2023-02-01,West,93.2371,38.0,1950.0,94.3635,TEST
WH034,2023-02-01,North,92.6905,,2357.0,89.5014,TEST
WH034,2023-02-01,East,90.1211,20.0,1793.0,95.0709,TEST
WH035,2023-02-01,South,87.3175,19.0,194.0,94.0166,TEST
WH035,2023-02-01,South,92.7473,26.0,1912.0,,TEST
WH035,2023-02-01,West,89.6418,7.0,2221.0,86.8568,TEST
WH036,2023-02-01,South,,29.0,1565.0,90.3021,TEST
WH036,2023-02-01,Central,87.6601,34.0,609.0,98.2137,TEST
WH036,2023-02-01,North,93.4107,13.0,152.0,86.6941,TEST
WH037,2023-02-01,East,92.6249,43.0,1901.0,96.8426,TEST
WH037,2023-02-01,South,86.4468,29.0,2057.0,92.3473,TEST
WH037,2023-02-01,East,87.6795,25.0,1101.0,89.9476,TEST
WH038,2023-02-01,East,89.8318,44.0,1130.0,92.3462,TEST
WH038,2023-02-01,South,89.992,9.0,1090.0,98.9397,TEST
WH038,2023-02-01,South,86.6065,39.0,142.0,96.9331,TEST
WH039,2023-02-01,West,92.1859,22.0,1565.0,93.1417,TEST
WH039,2023-02-01,North,92.7749,18.0,1506.0,89.0942,TEST
WH039,2023-02-01,Central,93.4827,13.0,1023.0,87.202,TEST
WH040,2023-02-01,South,91.7414,18.0,1732.0,87.7667,TEST
WH040,2023-02-01,North,92.0357,18.0,2011.0,97.2286,TEST
WH040,2023-02-01,North,90.7186,43.0,1111.0,98.3529,TEST
WH041,2023-02-01,West,88.1267,,211.0,98.9993,TEST
WH041,2023-02-01,South,92.4305,6.0,551.0,,TEST
WH041,2023-02-01,North,91.9676,33.0,,90.0825,TEST
WH042,2023-02-01,East,87.4512,44.0,1145.0,88.9492,TEST
WH042,2023-02-01,West,91.9542,39.0,437.0,95.8765,TEST
WH042,2023-02-01,Central,93.8456,22.0,1303.0,91.099,TEST
WH043,2023-02-01,Central,91.1846,38.0,1064.0,86.1402,TEST
WH043,2023-02-01,North,86.437,15.0,1419.0,85.7914,TEST
WH043,2023-02-01,Central,88.5925,5.0,2059.0,97.6446,TEST
WH044,2023-02-01,South,88.5287,10.0,2427.0,86.3876,TEST
WH044,2023-02-01,West,94.8249,36.0,1625.0,86.753,TEST
WH044,2023-02-01,South,91.8866,24.0,2183.0,92.3323,TEST
WH045,2023-02-01,East,93.4907,43.0,2144.0,89.6462,TEST
WH045,2023-02-01,West,85.6246,38.0,897.0,90.0322,TEST
WH045,2023-02-01,Central,87.1632,15.0,2094.0,97.723,TEST
WH046,2023-02-01,East,89.1694,,988.0,89.2774,TEST
WH046,2023-02-01,South,85.3528,28.0,689.0,94.308,TEST
WH046,2023-02-01,Central,92.8361,38.0,1810.0,90.1285,TEST
WH047,2023-02-01,Central,91.2541,9.0,485.0,86.8726,TEST
WH047,2023-02-01,Central,92.7718,15.0,1309.0,88.7452,TEST
WH047,2023-02-01,East,94.8941,,310.0,88.3092,TEST
WH048,2023-02-01,North,89.1683,7.0,1937.0,93.7168,TEST
WH048,2023-02-01,North,85.5652,13.0,830.0,97.3899,TEST
WH048,2023-02-01,Central,90.501,42.0,1098.0,86.408,TEST
WH049,2023-02-01,South,90.7798,30.0,1378.0,89.4398,TEST
WH049,2023-02-01,West,86.9011,26.0,1233.0,94.0179,TEST
WH049,2023-02-01,West,85.5987,6.0,1796.0,90.6943,TEST
WH050,2023-02-01,South,88.3258,12.0,249.0,96.1497,TEST
WH050,2023-02-01,East,92.5065,6.0,1009.0,89.5914,TEST
WH050,2023-02-01,West,94.3212,10.0,1081.0,91.5653,TEST
WH001,2023-03-01,South,90.8302,16.0,551.0,88.0032,TEST
WH001,2023-03-01,South,92.4056,34.0,1959.0,86.1255,TEST
WH001,2023-03-01,North,88.0975,35.0,1226.0,87.8642,TEST
WH002,2023-03-01,West,94.4537,43.0,1730.0,87.0356,TEST
WH002,2023-03-01,Central,93.2997,38.0,1881.0,98.9441,TEST
WH002,2023-03-01,Central,85.7683,31.0,1791.0,,TEST
WH003,2023-03-01,Central,90.1264,6.0,845.0,94.1429,TEST
WH003,2023-03-01,East,88.6566,43.0,825.0,86.7273,TEST
WH003,2023-03-01,North,93.9192,19.0,2272.0,86.4857,TEST
WH004,2023-03-01,West,94.8481,23.0,1580.0,89.2423,TEST
WH004,2023-03-01,West,92.3494,7.0,890.0,96.5482,TEST
WH004,2023-03-01,Central,90.2157,12.0,291.0,85.2091,TEST
WH005,2023-03-01,South,94.6521,30.0,180.0,89.4672,TEST
WH005,2023-03-01,North,,31.0,1198.0,95.6425,TEST
WH005,2023-03-01,Central,94.2652,8.0,2350.0,85.025,TEST
WH006,2023-03-01,East,92.4938,39.0,1806.0,96.5289,TEST
WH006,2023-03-01,South,89.2636,34.0,1394.0,85.2274,TEST
WH006,2023-03-01,Central,92.6429,41.0,629.0,93.3623,TEST
WH007,2023-03-01,North,85.0739,21.0,2032.0,89.0977,TEST
WH007,2023-03-01,South,94.6075,14.0,1167.0,96.0391,TEST
WH007,2023-03-01,West,86.9817,41.0,2274.0,90.6402,TEST
WH008,2023-03-01,East,90.842,33.0,1998.0,95.1818,TEST
WH008,2023-03-01,Central,91.4127,21.0,2041.0,98.1447,TEST
WH008,2023-03-01,South,89.0547,14.0,421.0,94.2444,TEST
WH009,2023-03-01,North,86.8976,20.0,2271.0,90.975,TEST
WH009,2023-03-01,North,92.6231,27.0,525.0,98.0621,TEST
WH009,2023-03-01,West,94.6902,37.0,1794.0,96.243,TEST
WH010,2023-03-01,South,91.9857,30.0,2305.0,94.8729,TEST
WH010,2023-03-01,West,94.6349,34.0,1577.0,90.6335,TEST
WH010,2023-03-01,South,,26.0,,96.6363,TEST
WH011,2023-03-01,West,90.1591,26.0,737.0,95.334,TEST
WH011,2023-03-01,West,86.2576,33.0,2385.0,93.779,TEST
WH011,2023-03-01,North,85.7619,33.0,2383.0,86.5588,TEST
WH012,2023-03-01,West,94.5596,43.0,403.0,94.7413,TEST
WH012,2023-03-01,Central,91.0489,13.0,1139.0,90.2646,TEST
WH012,2023-03-01,East,85.664,24.0,180.0,,TEST
WH013,2023-03-01,North,,36.0,1218.0,94.4135,TEST
WH013,2023-03-01,East,86.9488,31.0,623.0,95.6639,TEST
WH013,2023-03-01,Central,94.238,27.0,624.0,88.9682,TEST
WH014,2023-03-01,West,88.4465,39.0,2409.0,90.4602,TEST
WH014,2023-03-01,Central,86.1868,44.0,627.0,86.0545,TEST
WH014,2023-03-01,North,,27.0,409.0,91.5172,TEST
WH015,2023-03-01,Central,85.321,32.0,598.0,90.3737,TEST
WH015,2023-03-01,East,87.1146,32.0,,95.667,TEST
WH015,2023-03-01,East,93.73,9.0,2137.0,86.2673,TEST
WH016,2023-03-01,North,86.3493,37.0,2206.0,91.712,TEST
WH016,2023-03-01,West,88.2314,38.0,267.0,98.4362,TEST
WH016,2023-03-01,East,87.5946,38.0,212.0,86.4407,TEST
WH017,2023-03-01,West,94.6989,32.0,369.0,91.6626,TEST
WH017,2023-03-01,North,87.7742,36.0,328.0,95.9723,TEST
WH017,2023-03-01,Central,88.6942,38.0,2110.0,94.7216,TEST
WH018,2023-03-01,East,90.9515,26.0,758.0,86.8621,TEST
WH018,2023-03-01,South,94.8033,30.0,2211.0,98.9836,TEST
WH018,2023-03-01,West,94.4619,38.0,1407.0,98.2927,TEST
WH019,2023-03-01,Central,85.1217,15.0,2252.0,87.1737,TEST
WH019,2023-03-01,West,93.0041,33.0,1038.0,,TEST
WH019,2023-03-01,East,90.1516,41.0,2001.0,87.1508,TEST
WH020,2023-03-01,South,94.3163,25.0,1889.0,97.592,TEST
WH020,2023-03-01,North,88.835,16.0,865.0,95.4481,TEST
WH020,2023-03-01,North,94.6678,7.0,1728.0,94.353,TEST
WH021,2023-03-01,North,93.8465,21.0,1156.0,92.5233,TEST
WH021,2023-03-01,Central,86.5951,42.0,734.0,92.7448,TEST
WH021,2023-03-01,Central,90.8098,22.0,1082.0,92.3622,TEST
WH022,2023-03-01,East,,10.0,1206.0,86.6724,TEST
WH022,2023-03-01,West,94.2954,41.0,2484.0,88.5711,TEST
WH022,2023-03-01,West,90.1232,20.0,1929.0,95.632,TEST
