Sale_ID,Date,Region,State,Distributor_ID,Channel,Product_SKU,Brand,Net_Units_Sold_TARGET,Avg_Selling_Price_INR,Discount_%,Net_Revenue_INR,Split_Tag
SALE-011349,2022-09-01,West,Maharashtra,DIST-We-028,,SKU003,BrandB,914.0,37998.45,3.4131,33545185.54,TEST
SALE-011350,2022-09-01,West,Maharashtra,DIST-We-029,,SKU004,Others,877.0,40468.93,5.6275,33493967.82,TEST
SALE-011351,2022-09-01,West,Maharashtra,DIST-We-030,Retail,SKU004,Others,882.0,34552.68,3.2726,29478107.7,TEST
SALE-011352,2022-09-01,West,Maharashtra,DIST-We-031,Distributor,SKU003,BrandA,838.0,39351.23,6.7562,30748399.81,TEST
SALE-011353,2022-09-01,West,Maharashtra,DIST-We-032,Retail,SKU003,BrandC,826.0,34702.53,4.3565,27415533.57,TEST
SALE-011354,2022-09-01,West,Maharashtra,DIST-We-033,Retail,SKU003,Others,911.0,34226.28,5.7741,29379765.48,TEST
SALE-011355,2022-09-01,West,Maharashtra,DIST-We-034,Distributor,SKU002,BrandB,830.0,,3.084,25953491.11,TEST
SALE-011356,2022-09-01,West,Maharashtra,DIST-We-035,Online,SKU003,BrandA,850.0,35648.35,5.6655,28584390.39,TEST
SALE-011357,2022-09-01,West,Maharashtra,DIST-We-036,Online,SKU003,BrandB,844.0,41258.59,3.5324,33592194.07,TEST
SALE-011358,2022-09-01,West,Maharashtra,DIST-We-037,Distributor,SKU005,BrandB,824.0,34414.79,9.6598,25618492.05,TEST
SALE-011359,2022-09-01,West,Maharashtra,DIST-We-038,Distributor,SKU005,BrandB,851.0,36340.12,6.834,28811989.65,TEST
SALE-011360,2022-09-01,West,Maharashtra,DIST-We-039,Distributor,SKU001,BrandA,928.0,32839.57,5.7424,28725121.51,TEST
SALE-011361,2022-09-01,Central,Madhya Pradesh,DIST-Ce-000,Retail,SKU003,BrandA,789.0,36023.81,8.6515,25963792.92,TEST
SALE-011362,2022-09-01,Central,Madhya Pradesh,DIST-Ce-001,Online,SKU003,BrandA,775.0,38714.11,9.8019,27062532.46,TEST
SALE-011363,2022-09-01,Central,Madhya Pradesh,DIST-Ce-002,Online,SKU004,Others,663.0,39095.38,9.0128,23584107.66,TEST
SALE-011364,2022-09-01,Central,Madhya Pradesh,DIST-Ce-003,,SKU001,Others,801.0,36216.48,9.7645,26176782.52,TEST
SALE-011365,2022-09-01,Central,Madhya Pradesh,DIST-Ce-004,Retail,SKU003,BrandC,863.0,34824.06,7.8574,27691762.5,TEST
SALE-011366,2022-09-01,Central,Madhya Pradesh,DIST-Ce-005,Distributor,SKU005,BrandA,845.0,38711.04,6.1144,30710761.24,TEST
SALE-011367,2022-09-01,Central,Madhya Pradesh,DIST-Ce-006,Online,SKU003,BrandB,775.0,41228.77,6.4639,29886933.69,TEST
SALE-011368,2022-09-01,Central,Madhya Pradesh,DIST-Ce-007,Distributor,SKU001,Others,839.0,35295.4,5.0657,28112758.53,TEST
SALE-011369,2022-09-01,Central,Madhya Pradesh,DIST-Ce-008,Distributor,SKU002,BrandC,794.0,41587.3,5.1683,31313720.85,TEST
SALE-011370,2022-09-01,Central,Madhya Pradesh,DIST-Ce-009,Retail,SKU003,BrandC,695.0,40278.79,3.65,26971982.52,TEST
SALE-011371,2022-09-01,Central,Madhya Pradesh,DIST-Ce-010,Distributor,SKU001,BrandC,807.0,35909.45,7.1951,26893863.84,TEST
SALE-011372,2022-09-01,Central,Madhya Pradesh,DIST-Ce-011,Distributor,SKU001,BrandC,812.0,34365.19,8.1972,,TEST
SALE-011373,2022-09-01,Central,Madhya Pradesh,DIST-Ce-012,Distributor,SKU001,BrandB,831.0,33438.01,6.2079,26061988.62,TEST
SALE-011374,2022-09-01,Central,Madhya Pradesh,DIST-Ce-013,Retail,SKU001,Others,756.0,34058.46,4.3975,24615904.55,TEST
SALE-011375,2022-09-01,Central,Madhya Pradesh,DIST-Ce-014,Retail,SKU002,BrandC,845.0,39952.19,3.6531,32526332.33,TEST
SALE-011376,2022-09-01,Central,Madhya Pradesh,DIST-Ce-015,Online,SKU005,,678.0,39919.35,3.2951,26173490.65,TEST
SALE-011377,2022-09-01,Central,Madhya Pradesh,DIST-Ce-016,Online,SKU001,Others,807.0,39835.21,4.249,30781087.22,TEST
SALE-011378,2022-09-01,Central,Madhya Pradesh,DIST-Ce-017,Online,SKU002,BrandA,925.0,33550.69,7.5223,28699885.66,TEST
SALE-011379,2022-09-01,Central,Madhya Pradesh,DIST-Ce-018,Retail,SKU001,BrandC,822.0,36946.06,3.4628,29318008.5,TEST
SALE-011380,2022-09-01,Central,Madhya Pradesh,DIST-Ce-019,Retail,SKU004,BrandC,777.0,41521.6,6.6911,30103582.57,TEST
SALE-011381,2022-09-01,Central,Madhya Pradesh,DIST-Ce-020,Online,SKU004,Others,768.0,39745.95,8.1903,28024807.84,TEST
SALE-011382,2022-09-01,Central,Madhya Pradesh,DIST-Ce-021,Retail,SKU002,,775.0,33631.59,5.1042,24734107.33,TEST
SALE-011383,2022-09-01,Central,Madhya Pradesh,DIST-Ce-022,,SKU004,BrandA,759.0,37007.13,4.7704,26748484.44,TEST
SALE-011384,2022-09-01,Central,Madhya Pradesh,DIST-Ce-023,,SKU003,Others,831.0,37308.45,3.2292,30002162.06,TEST
SALE-011385,2022-09-01,Central,Madhya Pradesh,DIST-Ce-024,Retail,SKU003,Others,845.0,38964.45,4.0091,31604962.65,TEST
SALE-011386,2022-09-01,Central,Madhya Pradesh,DIST-Ce-025,Distributor,SKU002,BrandA,844.0,41846.99,4.1926,33838075.28,TEST
SALE-011387,2022-09-01,Central,Madhya Pradesh,DIST-Ce-026,Retail,SKU003,Others,814.0,41191.55,7.135,,TEST
SALE-011388,2022-09-01,Central,Madhya Pradesh,DIST-Ce-027,Online,SKU001,Others,762.0,41721.49,9.0074,28928159.22,TEST
SALE-011389,2022-09-01,Central,Madhya Pradesh,DIST-Ce-028,Online,SKU003,BrandC,,37951.08,7.6672,28208228.92,TEST
SALE-011390,2022-09-01,Central,Madhya Pradesh,DIST-Ce-029,Online,SKU005,BrandC,818.0,35617.37,3.3982,28144928.93,TEST
SALE-011391,2022-09-01,Central,Madhya Pradesh,DIST-Ce-030,Online,,,764.0,40984.04,7.3707,29003899.71,TEST
SALE-011392,2022-09-01,Central,Madhya Pradesh,DIST-Ce-031,Distributor,SKU003,BrandA,844.0,34692.57,7.3875,27117422.34,TEST
SALE-011393,2022-09-01,Central,Madhya Pradesh,DIST-Ce-032,Online,SKU001,BrandC,808.0,33162.69,8.3806,24549845.97,TEST
SALE-011394,2022-09-01,Central,Madhya Pradesh,DIST-Ce-033,Retail,SKU002,BrandA,767.0,37105.39,7.5844,26301337.65,TEST
SALE-011395,2022-09-01,Central,Madhya Pradesh,DIST-Ce-034,Retail,SKU003,BrandA,814.0,33344.03,8.9318,24717775.05,TEST
SALE-011396,2022-09-01,Central,Madhya Pradesh,DIST-Ce-035,Distributor,SKU001,BrandC,820.0,35024.54,9.2672,26058564.4,TEST
SALE-011397,2022-09-01,Central,Madhya Pradesh,DIST-Ce-036,Retail,SKU002,BrandC,,,9.0596,28114141.81,TEST
SALE-011398,2022-09-01,Central,Madhya Pradesh,DIST-Ce-037,Online,SKU003,BrandA,767.0,38024.4,4.6757,27801055.28,TEST
SALE-011399,2022-09-01,Central,Madhya Pradesh,DIST-Ce-038,Online,SKU005,BrandC,806.0,34963.62,3.8072,27107794.43,TEST
SALE-011400,2022-09-01,Central,Madhya Pradesh,DIST-Ce-039,Online,SKU003,Others,881.0,32385.32,4.5429,27235307.7,TEST
SALE-011401,2022-10-01,North,Delhi,DIST-No-000,Distributor,SKU003,BrandA,1320.0,35713.72,13.5589,40750171.69,TEST
SALE-011402,2022-10-01,North,Delhi,DIST-No-001,Retail,SKU004,BrandA,1409.0,38455.2,14.1435,46519970.49,TEST
SALE-011403,2022-10-01,North,Delhi,DIST-No-002,Distributor,SKU005,Others,1225.0,33159.4,12.4069,35580560.2,TEST
SALE-011404,2022-10-01,North,Delhi,DIST-No-003,Distributor,SKU004,BrandA,1267.0,40475.42,15.8337,43162452.5,TEST
SALE-011405,2022-10-01,North,Delhi,DIST-No-004,Online,SKU001,BrandB,1315.0,35800.92,13.834,40565425.57,TEST
SALE-011406,2022-10-01,North,Delhi,DIST-No-005,Online,,BrandA,1385.0,41088.68,14.1517,48854381.24,TEST
SALE-011407,2022-10-01,North,Delhi,DIST-No-006,Online,SKU002,Others,1189.0,38971.54,17.1529,38389000.8,TEST
SALE-011408,2022-10-01,North,Delhi,DIST-No-007,Distributor,SKU002,Others,1041.0,39589.7,17.0606,34181710.44,TEST
SALE-011409,2022-10-01,North,Delhi,DIST-No-008,Distributor,SKU001,BrandC,1180.0,36614.43,15.0993,36681388.43,TEST
SALE-011410,2022-10-01,North,Delhi,DIST-No-009,Distributor,SKU001,BrandB,1133.0,39205.9,14.9899,37761706.52,TEST
SALE-011411,2022-10-01,North,Delhi,DIST-No-010,Retail,SKU003,BrandC,1124.0,33727.62,17.4049,31311680.24,TEST
SALE-011412,2022-10-01,North,Delhi,DIST-No-011,Distributor,SKU004,BrandC,1121.0,36403.88,16.8979,33912934.16,TEST
SALE-011413,2022-10-01,North,Delhi,DIST-No-012,Distributor,SKU003,BrandA,1302.0,38367.4,17.8371,41043928.83,TEST
SALE-011414,2022-10-01,North,Delhi,DIST-No-013,Distributor,SKU005,BrandC,1300.0,35664.48,13.7014,40011347.18,TEST
SALE-011415,2022-10-01,North,Delhi,DIST-No-014,Online,SKU005,BrandB,1225.0,37213.71,12.7448,39776846.19,TEST
SALE-011416,2022-10-01,North,Delhi,DIST-No-015,Distributor,SKU005,Others,1320.0,39077.18,15.358,43659942.9,TEST
SALE-011417,2022-10-01,North,Delhi,DIST-No-016,Retail,SKU004,BrandB,1270.0,33159.77,,34891122.9,TEST
SALE-011418,2022-10-01,North,Delhi,DIST-No-017,Retail,SKU005,BrandA,1196.0,37702.32,15.8796,37931533.23,TEST
SALE-011419,2022-10-01,North,Delhi,DIST-No-018,Online,SKU005,BrandA,1137.0,33162.84,16.4592,31499997.45,TEST
SALE-011420,2022-10-01,North,Delhi,DIST-No-019,Online,SKU004,BrandC,1226.0,33457.44,14.9192,34899153.47,TEST
SALE-011421,2022-10-01,North,Delhi,DIST-No-020,Retail,SKU001,BrandB,1313.0,34356.14,16.8836,37493477.67,TEST
SALE-011422,2022-10-01,North,Delhi,DIST-No-021,Distributor,SKU002,BrandB,1287.0,36884.38,17.2469,39283070.07,TEST
SALE-011423,2022-10-01,North,Delhi,DIST-No-022,Online,SKU002,Others,1368.0,37704.35,17.2822,42665486.73,TEST
SALE-011424,2022-10-01,North,Delhi,DIST-No-023,Retail,SKU001,BrandB,1332.0,40226.39,14.927,45583435.63,TEST
SALE-011425,2022-10-01,North,Delhi,DIST-No-024,Retail,SKU005,BrandA,1178.0,33369.02,14.504,33607378.89,TEST
SALE-011426,2022-10-01,North,Delhi,DIST-No-025,Distributor,SKU004,Others,1253.0,39611.92,12.9899,,TEST
SALE-011427,2022-10-01,North,Delhi,DIST-No-026,Distributor,SKU001,BrandA,,33869.87,14.5838,38911322.09,TEST
SALE-011428,2022-10-01,North,Delhi,DIST-No-027,Distributor,SKU003,BrandC,1106.0,39770.44,16.4526,36749254.87,TEST
SALE-011429,2022-10-01,North,Delhi,DIST-No-028,Online,SKU002,BrandB,1222.0,32801.23,12.5169,35065931.15,TEST
SALE-011430,2022-10-01,North,Delhi,DIST-No-029,Distributor,SKU005,BrandA,1253.0,39298.74,13.8019,42445094.21,TEST
SALE-011431,2022-10-01,North,Delhi,DIST-No-030,Retail,SKU002,BrandB,1255.0,36975.77,14.8061,39533871.09,TEST
SALE-011432,2022-10-01,North,Delhi,DIST-No-031,Distributor,,Others,1114.0,34092.42,17.312,31404056.5,TEST
SALE-011433,2022-10-01,North,Delhi,DIST-No-032,Retail,SKU004,BrandB,1294.0,34035.46,16.3281,36850670.29,TEST
SALE-011434,2022-10-01,North,Delhi,DIST-No-033,Retail,SKU004,Others,1101.0,,12.4218,32935442.33,TEST
SALE-011435,2022-10-01,North,Delhi,DIST-No-034,Distributor,SKU004,BrandA,1412.0,41533.71,13.6668,50630607.2,TEST
SALE-011436,2022-10-01,North,Delhi,DIST-No-035,Retail,SKU005,BrandA,1119.0,36760.59,17.7797,33821386.89,TEST
SALE-011437,2022-10-01,North,Delhi,DIST-No-036,Distributor,SKU005,Others,1404.0,40939.13,15.0404,48833560.56,TEST
SALE-011438,2022-10-01,North,Delhi,DIST-No-037,Online,SKU001,BrandB,1378.0,33416.4,13.8064,39690236.48,TEST
SALE-011439,2022-10-01,North,Delhi,DIST-No-038,Online,SKU001,BrandC,1323.0,38925.06,17.63,42418772.41,TEST
SALE-011440,2022-10-01,North,Delhi,DIST-No-039,Distributor,SKU002,BrandB,1225.0,36749.58,,38955842.19,TEST
SALE-011441,2022-10-01,South,Tamil Nadu,DIST-So-000,Online,SKU001,BrandA,966.0,35424.42,13.9928,29431656.35,TEST
SALE-011442,2022-10-01,South,Tamil Nadu,DIST-So-001,Distributor,SKU004,BrandB,926.0,38685.32,15.9598,30105394.15,TEST
SALE-011443,2022-10-01,South,Tamil Nadu,DIST-So-002,Distributor,SKU001,BrandA,957.0,35081.52,13.4086,29071350.43,TEST
SALE-011444,2022-10-01,South,Tamil Nadu,DIST-So-003,Online,SKU004,BrandA,1016.0,35975.27,17.225,30254982.17,TEST
SALE-011445,2022-10-01,South,Tamil Nadu,DIST-So-004,Online,SKU002,BrandB,1017.0,39850.31,12.9836,35265816.4,TEST
SALE-011446,2022-10-01,South,Tamil Nadu,DIST-So-005,Online,SKU005,BrandA,1100.0,33104.03,17.3227,30106469.75,TEST
SALE-011447,2022-10-01,South,Tamil Nadu,DIST-So-006,,SKU004,BrandC,944.0,32044.96,17.8816,24841174.18,TEST
SALE-011448,2022-10-01,South,Tamil Nadu,DIST-So-007,Distributor,SKU001,BrandA,1035.0,35697.69,13.4597,31974132.24,TEST
SALE-011449,2022-10-01,South,Tamil Nadu,DIST-So-008,Distributor,SKU005,BrandB,993.0,40169.44,16.3854,33352391.94,TEST
SALE-011450,2022-10-01,South,Tamil Nadu,DIST-So-009,,SKU003,BrandA,1018.0,40697.75,13.5558,35814079.98,TEST
SALE-011451,2022-10-01,South,Tamil Nadu,DIST-So-010,Retail,SKU005,BrandC,1050.0,41136.49,16.3889,36114394.57,TEST
SALE-011452,2022-10-01,South,Tamil Nadu,DIST-So-011,Distributor,SKU002,BrandB,1006.0,38314.81,12.178,33850724.61,TEST
SALE-011453,2022-10-01,South,Tamil Nadu,DIST-So-012,Distributor,SKU003,BrandA,,36723.81,17.8547,34118737.8,TEST
SALE-011454,2022-10-01,South,Tamil Nadu,DIST-So-013,Online,SKU004,Others,1026.0,32399.73,15.7609,28002859.24,TEST
SALE-011455,2022-10-01,South,Tamil Nadu,DIST-So-014,Online,SKU004,BrandA,971.0,37433.57,13.9153,31290060.43,TEST
SALE-011456,2022-10-01,South,Tamil Nadu,DIST-So-015,Online,SKU001,BrandA,1008.0,32002.57,14.171,27687220.55,TEST
SALE-011457,2022-10-01,South,Tamil Nadu,DIST-So-016,Distributor,SKU001,Others,987.0,40511.8,16.8745,33237844.87,TEST
SALE-011458,2022-10-01,South,Tamil Nadu,DIST-So-017,,SKU005,Others,935.0,33976.6,16.1697,26631299.57,TEST
SALE-011459,2022-10-01,South,Tamil Nadu,DIST-So-018,Retail,SKU001,BrandA,968.0,40027.31,13.3313,33581041.45,TEST
SALE-011460,2022-10-01,South,Tamil Nadu,DIST-So-019,Online,SKU005,BrandB,1050.0,39778.01,16.9037,34706761.28,TEST
SALE-011461,2022-10-01,South,Tamil Nadu,DIST-So-020,Distributor,SKU005,BrandB,972.0,37714.97,17.7402,30155571.53,TEST
SALE-011462,2022-10-01,South,Tamil Nadu,DIST-So-021,Distributor,SKU003,Others,978.0,38138.52,15.1921,31632902.52,TEST
SALE-011463,2022-10-01,South,Tamil Nadu,DIST-So-022,Retail,,BrandA,1077.0,33883.96,13.3472,31622241.96,TEST
SALE-011464,2022-10-01,South,Tamil Nadu,DIST-So-023,Retail,SKU003,Others,1059.0,38734.19,12.9505,35707299.64,TEST
SALE-011465,2022-10-01,South,Tamil Nadu,DIST-So-024,Online,SKU005,BrandA,1058.0,36517.27,16.0253,32443868.86,TEST
SALE-011466,2022-10-01,South,Tamil Nadu,DIST-So-025,Online,SKU002,BrandB,1058.0,34070.42,13.0596,31338965.04,TEST
SALE-011467,2022-10-01,South,Tamil Nadu,DIST-So-026,Retail,SKU003,Others,1053.0,36977.55,13.8115,33559535.64,TEST
SALE-011468,2022-10-01,South,Tamil Nadu,DIST-So-027,Distributor,SKU001,BrandB,1114.0,32279.96,12.6126,31424413.89,TEST
SALE-011469,2022-10-01,South,Tamil Nadu,DIST-So-028,Distributor,SKU001,BrandA,1114.0,39871.8,14.2193,38101362.42,TEST
SALE-011470,2022-10-01,South,Tamil Nadu,DIST-So-029,Distributor,SKU004,BrandB,1144.0,35520.09,14.7701,34633139.44,TEST
SALE-011471,2022-10-01,South,Tamil Nadu,DIST-So-030,Distributor,SKU005,,1006.0,33013.4,14.4706,28405592.15,TEST
SALE-011472,2022-10-01,South,Tamil Nadu,DIST-So-031,Retail,SKU001,BrandA,922.0,35094.44,16.3208,27076128.28,TEST
SALE-011473,2022-10-01,South,Tamil Nadu,DIST-So-032,Online,SKU001,BrandC,861.0,33055.56,16.3099,23818910.79,TEST
SALE-011474,2022-10-01,South,Tamil Nadu,DIST-So-033,Online,SKU004,BrandB,1051.0,34483.9,16.5136,30257622.52,TEST
SALE-011475,2022-10-01,South,Tamil Nadu,DIST-So-034,Online,SKU004,Others,1072.0,36319.82,16.9895,32320026.41,TEST
SALE-011476,2022-10-01,South,Tamil Nadu,DIST-So-035,Retail,SKU004,BrandB,968.0,36465.92,15.4191,29856216.94,TEST
SALE-011477,2022-10-01,South,Tamil Nadu,DIST-So-036,Retail,SKU002,BrandB,959.0,,14.7941,31041490.55,TEST
SALE-011478,2022-10-01,South,Tamil Nadu,DIST-So-037,Distributor,SKU004,Others,850.0,34790.59,12.4092,,TEST
SALE-011479,2022-10-01,South,Tamil Nadu,DIST-So-038,Distributor,SKU003,,1151.0,38721.39,14.654,38037265.62,TEST
SALE-011480,2022-10-01,South,Tamil Nadu,DIST-So-039,Online,SKU004,Others,1086.0,40066.09,17.2668,35998667.85,TEST
SALE-011481,2022-10-01,East,West Bengal,DIST-Ea-000,Retail,SKU005,Others,904.0,41452.96,14.9685,31864265.14,TEST
SALE-011482,2022-10-01,East,West Bengal,DIST-Ea-001,Online,SKU002,Others,895.0,39478.27,15.6013,29820650.58,TEST
SALE-011483,2022-10-01,East,West Bengal,DIST-Ea-002,Retail,SKU003,BrandC,924.0,35163.94,15.8238,27350082.82,TEST
SALE-011484,2022-10-01,East,West Bengal,DIST-Ea-003,Retail,SKU001,Others,,40523.58,14.1519,31901251.65,TEST
SALE-011485,2022-10-01,East,West Bengal,DIST-Ea-004,Online,SKU001,BrandC,901.0,33650.05,17.7312,24942835.64,TEST
SALE-011486,2022-10-01,East,West Bengal,DIST-Ea-005,Distributor,SKU004,Others,952.0,34587.27,17.4208,27190913.88,TEST
SALE-011487,2022-10-01,East,West Bengal,DIST-Ea-006,Retail,SKU004,BrandC,989.0,41093.74,16.2688,34029779.99,TEST
SALE-011488,2022-10-01,East,West Bengal,DIST-Ea-007,Retail,SKU005,Others,757.0,35411.68,16.7772,22309237.65,TEST
SALE-011489,2022-10-01,East,West Bengal,DIST-Ea-008,Distributor,SKU003,BrandC,969.0,37553.18,15.8666,30615324.81,TEST
SALE-011490,2022-10-01,East,West Bengal,DIST-Ea-009,Distributor,SKU003,BrandB,841.0,,16.1076,27690891.83,TEST
SALE-011491,2022-10-01,East,West Bengal,DIST-Ea-010,Retail,SKU001,Others,843.0,39874.89,15.9607,28249424.01,TEST
SALE-011492,2022-10-01,East,West Bengal,DIST-Ea-011,,SKU002,Others,979.0,39760.8,13.4692,33682807.12,TEST
SALE-011493,2022-10-01,East,West Bengal,DIST-Ea-012,Online,SKU002,BrandB,887.0,35827.55,15.6005,26821347.17,TEST
SALE-011494,2022-10-01,East,West Bengal,DIST-Ea-013,Online,SKU003,Others,957.0,34610.92,12.6525,28931798.99,TEST
SALE-011495,2022-10-01,East,West Bengal,DIST-Ea-014,Distributor,SKU004,BrandB,948.0,41458.53,14.1972,33722799.15,TEST
SALE-011496,2022-10-01,East,West Bengal,DIST-Ea-015,Online,SKU004,Others,915.0,35231.81,17.7407,26518024.49,TEST
SALE-011497,2022-10-01,East,West Bengal,DIST-Ea-016,Online,SKU005,BrandA,936.0,32703.55,16.6313,25519607.95,TEST
SALE-011498,2022-10-01,East,West Bengal,DIST-Ea-017,Online,SKU003,BrandA,861.0,36104.61,,27044509.69,TEST
SALE-011499,2022-10-01,East,West Bengal,DIST-Ea-018,Distributor,SKU002,BrandC,984.0,35896.42,13.7513,30464833.05,TEST
SALE-011500,2022-10-01,East,West Bengal,DIST-Ea-019,Retail,SKU004,BrandC,1124.0,33067.09,12.7089,32443861.65,TEST
SALE-011501,2022-10-01,East,West Bengal,DIST-Ea-020,Retail,SKU002,BrandA,1030.0,35362.46,17.0675,30206774.24,TEST
SALE-011502,2022-10-01,East,West Bengal,DIST-Ea-021,Online,SKU003,BrandB,,34849.98,14.2311,27588894.6,TEST
SALE-011503,2022-10-01,East,West Bengal,DIST-Ea-022,Retail,SKU002,Others,940.0,41174.3,15.6351,32652446.05,TEST
SALE-011504,2022-10-01,East,West Bengal,DIST-Ea-023,Distributor,SKU003,BrandA,917.0,38086.87,13.9859,30041001.61,TEST
SALE-011505,2022-10-01,East,West Bengal,DIST-Ea-024,Online,SKU001,Others,857.0,41078.29,17.3129,29109252.98,TEST
SALE-011506,2022-10-01,East,West Bengal,DIST-Ea-025,Online,SKU001,BrandA,,33119.45,17.6571,25580689.83,TEST
SALE-011507,2022-10-01,East,West Bengal,DIST-Ea-026,Online,SKU002,BrandC,848.0,37887.65,16.8151,26726263.88,TEST
SALE-011508,2022-10-01,East,West Bengal,DIST-Ea-027,Retail,SKU005,Others,958.0,39681.1,17.8783,31218166.75,TEST
SALE-011509,2022-10-01,East,West Bengal,DIST-Ea-028,Retail,SKU001,Others,888.0,39384.65,16.0443,29362319.94,TEST
SALE-011510,2022-10-01,East,West Bengal,DIST-Ea-029,Distributor,SKU003,BrandA,1028.0,32679.01,13.8572,28938836.55,TEST
SALE-011511,2022-10-01,East,West Bengal,DIST-Ea-030,Retail,SKU005,BrandB,999.0,40961.55,12.8084,35679298.42,TEST
SALE-011512,2022-10-01,East,West Bengal,DIST-Ea-031,Online,SKU005,Others,835.0,41011.91,13.4753,29630344.35,TEST
SALE-011513,2022-10-01,East,West Bengal,DIST-Ea-032,Online,SKU003,BrandC,941.0,,16.6332,25714898.96,TEST
SALE-011514,2022-10-01,East,West Bengal,DIST-Ea-033,Distributor,SKU001,BrandA,1019.0,40358.99,12.0334,36176973.94,TEST
SALE-011515,2022-10-01,East,West Bengal,DIST-Ea-034,Distributor,SKU001,Others,792.0,39140.79,16.8062,25789658.81,TEST
SALE-011516,2022-10-01,East,West Bengal,DIST-Ea-035,Distributor,,BrandB,822.0,39438.22,16.5234,27061632.44,TEST
SALE-011517,2022-10-01,East,West Bengal,DIST-Ea-036,Online,SKU003,BrandA,860.0,,15.9775,25979212.59,TEST
SALE-011518,2022-10-01,East,West Bengal,DIST-Ea-037,,SKU004,BrandA,830.0,36075.59,12.3802,26235774.47,TEST
SALE-011519,2022-10-01,East,West Bengal,DIST-Ea-038,Distributor,SKU001,BrandB,885.0,40676.5,16.9164,29909007.3,TEST
SALE-011520,2022-10-01,East,West Bengal,DIST-Ea-039,Retail,SKU003,BrandA,1000.0,35366.21,12.2603,31030222.19,TEST
SALE-011521,2022-10-01,West,Maharashtra,DIST-We-000,Online,SKU004,Others,1339.0,34235.86,13.3195,39735903.9,TEST
SALE-011522,2022-10-01,West,Maharashtra,DIST-We-001,Retail,SKU005,BrandC,1304.0,34117.82,12.1214,39096857.47,TEST
SALE-011523,2022-10-01,West,Maharashtra,DIST-We-002,Online,SKU005,BrandC,1442.0,35290.26,13.6341,43950378.47,TEST
SALE-011524,2022-10-01,West,Maharashtra,DIST-We-003,Online,,BrandA,1451.0,33809.49,16.3076,,TEST
SALE-011525,2022-10-01,West,Maharashtra,DIST-We-004,Online,SKU003,BrandB,1396.0,34317.28,12.6485,41847402.43,TEST
SALE-011526,2022-10-01,West,Maharashtra,DIST-We-005,Retail,SKU002,BrandB,1347.0,39464.22,17.7287,43734035.65,TEST
SALE-011527,2022-10-01,West,Maharashtra,DIST-We-006,Online,SKU002,BrandB,1322.0,,13.5395,47232064.92,TEST
SALE-011528,2022-10-01,West,Maharashtra,DIST-We-007,Distributor,SKU002,BrandA,1492.0,39863.37,13.8318,51249540.44,TEST
SALE-011529,2022-10-01,West,Maharashtra,DIST-We-008,Distributor,SKU004,BrandC,1178.0,37074.51,14.0696,37529045.93,TEST
SALE-011530,2022-10-01,West,Maharashtra,DIST-We-009,Retail,,BrandA,1430.0,40757.29,16.4591,48690067.33,TEST
SALE-011531,2022-10-01,West,Maharashtra,DIST-We-010,Distributor,SKU003,Others,1370.0,35438.78,16.5386,40521452.04,TEST
SALE-011532,2022-10-01,West,Maharashtra,DIST-We-011,,SKU005,Others,1392.0,39557.13,17.1732,45607340.66,TEST
SALE-011533,2022-10-01,West,Maharashtra,DIST-We-012,Online,SKU005,BrandA,1364.0,38935.23,12.8718,46271729.31,TEST
SALE-011534,2022-10-01,West,Maharashtra,DIST-We-013,Online,SKU005,Others,1299.0,39070.05,16.4811,42387517.86,TEST
SALE-011535,2022-10-01,West,Maharashtra,DIST-We-014,Retail,SKU001,BrandB,1288.0,38672.02,13.3553,43157359.16,TEST
SALE-011536,2022-10-01,West,Maharashtra,DIST-We-015,Distributor,SKU005,BrandB,1214.0,32161.3,17.1619,32343147.99,TEST
SALE-011537,2022-10-01,West,Maharashtra,DIST-We-016,Retail,SKU005,BrandA,1246.0,41252.7,17.1894,42565344.12,TEST
SALE-011538,2022-10-01,West,Maharashtra,DIST-We-017,Retail,SKU002,BrandC,1583.0,34281.67,14.9486,46155595.75,TEST
SALE-011539,2022-10-01,West,Maharashtra,DIST-We-018,Retail,SKU001,Others,1183.0,39917.82,13.1579,41009239.9,TEST
SALE-011540,2022-10-01,West,Maharashtra,DIST-We-019,Retail,SKU003,,1217.0,32269.75,12.9331,34193146.25,TEST
SALE-011541,2022-10-01,West,Maharashtra,DIST-We-020,Distributor,SKU003,BrandA,1347.0,38214.5,16.8706,42790788.01,TEST
SALE-011542,2022-10-01,West,Maharashtra,DIST-We-021,Distributor,SKU001,BrandA,1342.0,32233.38,14.9075,36808633.67,TEST
SALE-011543,2022-10-01,West,Maharashtra,DIST-We-022,Distributor,SKU003,BrandA,1185.0,38396.9,14.4167,38940668.78,TEST
SALE-011544,2022-10-01,West,Maharashtra,DIST-We-023,Online,SKU003,BrandB,1344.0,32424.72,16.5223,36378616.85,TEST
SALE-011545,2022-10-01,West,Maharashtra,DIST-We-024,Distributor,SKU004,BrandC,1462.0,35548.87,13.577,,TEST
SALE-011546,2022-10-01,West,Maharashtra,DIST-We-025,Online,SKU001,BrandB,1202.0,34305.41,13.7416,35568748.27,TEST
SALE-011547,2022-10-01,West,Maharashtra,DIST-We-026,Retail,SKU001,BrandB,1345.0,39412.78,16.2382,44402311.54,TEST
SALE-011548,2022-10-01,West,Maharashtra,DIST-We-027,Online,SKU001,,1387.0,37811.15,13.4877,45370553.2,TEST
