Order_ID,Date,Region,State,Distributor_ID,Channel_Type,Product_SKU,Tonnage,Star_Rating,AC_Type,Units_Ordered,Units_Fulfilled,Fulfillment_Rate_%,Units_Backordered,Split_Tag
ORD-2023-06-013002,2023-06-01,North,Delhi,DIST-No-001,Retail,SKU001,1.5,5.0,Split,1468.0,1381.0,0.9407,87.0,TEST
ORD-2023-06-013003,2023-06-01,North,Delhi,DIST-No-002,Online,SKU002,1.0,3.0,Window,1358.0,1222.0,,136.0,TEST
ORD-2023-06-013004,2023-06-01,North,Delhi,DIST-No-003,Online,SKU004,0.75,2.0,Portable,1626.0,1489.0,0.9157,137.0,TEST
ORD-2023-06-013005,2023-06-01,North,Delhi,DIST-No-004,Retail,SKU005,3.0,4.0,Tower,1414.0,1232.0,0.8713,182.0,TEST
ORD-2023-06-013006,2023-06-01,North,Delhi,DIST-No-005,Retail,SKU003,2.0,5.0,Cassette,1397.0,1163.0,0.8325,234.0,TEST
ORD-2023-06-013007,2023-06-01,North,Delhi,DIST-No-006,Retail,SKU004,0.75,2.0,Portable,1363.0,1139.0,0.8357,224.0,TEST
ORD-2023-06-013008,2023-06-01,North,Delhi,DIST-No-007,Retail,SKU002,1.0,3.0,Window,1557.0,1372.0,0.8812,185.0,TEST
ORD-2023-06-013009,2023-06-01,North,Delhi,DIST-No-008,Distributor,SKU003,2.0,5.0,Cassette,1154.0,996.0,0.8631,158.0,TEST
ORD-2023-06-013010,2023-06-01,North,Delhi,DIST-No-009,Distributor,SKU004,0.75,2.0,Portable,1525.0,1470.0,0.9639,55.0,TEST
ORD-2023-06-013011,2023-06-01,North,Delhi,DIST-No-010,Online,SKU003,2.0,5.0,Cassette,1327.0,1298.0,0.9781,29.0,TEST
ORD-2023-06-013012,2023-06-01,North,Delhi,DIST-No-011,Retail,SKU005,3.0,4.0,Tower,1147.0,1145.0,0.9983,2.0,TEST
ORD-2023-06-013013,2023-06-01,North,Delhi,DIST-No-012,Retail,SKU002,1.0,3.0,Window,1223.0,1135.0,0.928,88.0,TEST
ORD-2023-06-013014,2023-06-01,North,Delhi,DIST-No-013,Online,SKU004,0.75,2.0,Portable,1385.0,1306.0,0.943,79.0,TEST
ORD-2023-06-013015,2023-06-01,North,Delhi,DIST-No-014,Online,SKU003,2.0,5.0,Cassette,1319.0,1297.0,0.9833,22.0,TEST
ORD-2023-06-013016,2023-06-01,North,Delhi,DIST-No-015,Online,SKU001,1.5,5.0,Split,1605.0,1352.0,0.8424,253.0,TEST
ORD-2023-06-013017,2023-06-01,North,Delhi,DIST-No-016,Distributor,SKU005,3.0,4.0,Tower,1529.0,1350.0,0.8829,179.0,TEST
ORD-2023-06-013018,2023-06-01,North,Delhi,DIST-No-017,Online,SKU004,0.75,2.0,Portable,1265.0,1239.0,0.9794,26.0,TEST
ORD-2023-06-013019,2023-06-01,North,Delhi,DIST-No-018,Distributor,SKU004,0.75,2.0,Portable,1326.0,1127.0,0.8499,199.0,TEST
ORD-2023-06-013020,2023-06-01,North,Delhi,DIST-No-019,Online,SKU004,0.75,2.0,Portable,1414.0,1238.0,0.8755,176.0,TEST
ORD-2023-06-013021,2023-06-01,North,Delhi,DIST-No-020,Online,SKU001,1.5,5.0,Split,1489.0,1409.0,0.9463,80.0,TEST
ORD-2023-06-013022,2023-06-01,North,Delhi,DIST-No-021,Retail,SKU002,1.0,3.0,Window,1233.0,1205.0,0.9773,28.0,TEST
ORD-2023-06-013023,2023-06-01,North,Delhi,DIST-No-022,Distributor,SKU005,3.0,4.0,Tower,1407.0,1250.0,0.8884,157.0,TEST
ORD-2023-06-013024,2023-06-01,North,Delhi,DIST-No-023,Retail,SKU003,2.0,5.0,Cassette,,1311.0,0.8425,245.0,TEST
ORD-2023-06-013025,2023-06-01,North,Delhi,DIST-No-024,Distributor,SKU004,0.75,2.0,Portable,1339.0,1134.0,0.8469,205.0,TEST
ORD-2023-06-013026,2023-06-01,North,Delhi,DIST-No-025,Online,SKU005,3.0,4.0,Tower,1514.0,1406.0,0.9287,108.0,TEST
ORD-2023-06-013027,2023-06-01,North,Delhi,DIST-No-026,Distributor,SKU004,0.75,2.0,Portable,1286.0,1233.0,0.9588,53.0,TEST
ORD-2023-06-013028,2023-06-01,North,Delhi,DIST-No-027,Online,SKU004,0.75,2.0,Portable,1583.0,1337.0,0.8446,246.0,TEST
ORD-2023-06-013029,2023-06-01,North,Delhi,DIST-No-028,Online,SKU004,0.75,2.0,Portable,1217.0,1022.0,0.8398,195.0,TEST
ORD-2023-06-013030,2023-06-01,North,Delhi,DIST-No-029,Online,SKU004,0.75,2.0,Portable,1444.0,1344.0,0.9307,100.0,TEST
ORD-2023-06-013031,2023-06-01,North,Delhi,DIST-No-030,Retail,SKU005,3.0,4.0,Tower,1255.0,1137.0,0.906,118.0,TEST
ORD-2023-06-013032,2023-06-01,North,Delhi,DIST-No-031,Distributor,SKU003,2.0,5.0,Cassette,1584.0,1399.0,0.8832,185.0,TEST
ORD-2023-06-013033,2023-06-01,North,Delhi,DIST-No-032,Online,SKU003,2.0,5.0,Cassette,1458.0,1248.0,0.856,210.0,TEST
ORD-2023-06-013034,2023-06-01,North,Delhi,DIST-No-033,Distributor,SKU003,2.0,5.0,Cassette,1529.0,1506.0,0.985,23.0,TEST
ORD-2023-06-013035,2023-06-01,North,Delhi,DIST-No-034,Online,,1.5,5.0,Split,1631.0,1485.0,0.9105,146.0,TEST
ORD-2023-06-013036,2023-06-01,North,Delhi,DIST-No-035,Retail,SKU004,0.75,2.0,Portable,1439.0,1253.0,,186.0,TEST
ORD-2023-06-013037,2023-06-01,North,Delhi,DIST-No-036,Distributor,SKU002,1.0,,Window,,1307.0,0.8246,,TEST
ORD-2023-06-013038,2023-06-01,North,Delhi,DIST-No-037,Retail,SKU004,0.75,2.0,Portable,1348.0,1275.0,0.9458,73.0,TEST
ORD-2023-06-013039,2023-06-01,North,Delhi,DIST-No-038,Online,SKU003,2.0,5.0,Cassette,1470.0,1236.0,0.8408,234.0,TEST
ORD-2023-06-013040,2023-06-01,North,Delhi,DIST-No-039,Retail,SKU005,3.0,4.0,Tower,,1277.0,0.8807,173.0,TEST
ORD-2023-06-013041,2023-06-01,South,Tamil Nadu,DIST-So-000,Online,SKU002,1.0,3.0,Window,823.0,675.0,0.8202,148.0,TEST
ORD-2023-06-013042,2023-06-01,South,Tamil Nadu,DIST-So-001,Retail,SKU005,3.0,4.0,Tower,847.0,828.0,,19.0,TEST
ORD-2023-06-013043,2023-06-01,South,Tamil Nadu,DIST-So-002,Retail,SKU004,0.75,2.0,Portable,827.0,700.0,0.8464,127.0,TEST
ORD-2023-06-013044,2023-06-01,South,Tamil Nadu,DIST-So-003,,,0.75,2.0,Portable,878.0,827.0,0.9419,51.0,TEST
ORD-2023-06-013045,2023-06-01,South,Tamil Nadu,DIST-So-004,Distributor,SKU005,,4.0,Tower,843.0,797.0,0.9454,46.0,TEST
ORD-2023-06-013046,2023-06-01,South,Tamil Nadu,DIST-So-005,Online,SKU002,1.0,3.0,Window,849.0,730.0,0.8598,119.0,TEST
ORD-2023-06-013047,2023-06-01,South,Tamil Nadu,DIST-So-006,Online,SKU005,3.0,4.0,Tower,829.0,828.0,0.9988,1.0,TEST
ORD-2023-06-013048,2023-06-01,South,Tamil Nadu,DIST-So-007,Retail,SKU002,1.0,3.0,Window,826.0,746.0,0.9031,80.0,TEST
ORD-2023-06-013049,2023-06-01,South,Tamil Nadu,DIST-So-008,Retail,SKU005,3.0,4.0,Tower,878.0,820.0,0.9339,58.0,TEST
ORD-2023-06-013050,2023-06-01,South,Tamil Nadu,DIST-So-009,Distributor,SKU001,1.5,5.0,Split,786.0,773.0,0.9835,13.0,TEST
ORD-2023-06-013051,2023-06-01,South,Tamil Nadu,DIST-So-010,Retail,SKU004,0.75,2.0,Portable,784.0,693.0,0.8839,91.0,TEST
ORD-2023-06-013052,2023-06-01,South,Tamil Nadu,DIST-So-011,Retail,SKU005,3.0,4.0,Tower,802.0,,0.8953,84.0,TEST
ORD-2023-06-013053,2023-06-01,South,Tamil Nadu,DIST-So-012,Retail,SKU003,2.0,5.0,Cassette,922.0,847.0,0.9187,75.0,TEST
ORD-2023-06-013054,2023-06-01,South,Tamil Nadu,DIST-So-013,Retail,SKU005,3.0,4.0,Tower,752.0,731.0,0.9721,21.0,TEST
ORD-2023-06-013055,2023-06-01,South,Tamil Nadu,DIST-So-014,Retail,SKU002,1.0,3.0,Window,871.0,847.0,0.9724,24.0,TEST
ORD-2023-06-013056,2023-06-01,South,Tamil Nadu,DIST-So-015,Online,SKU001,1.5,5.0,Split,895.0,894.0,0.9989,1.0,TEST
ORD-2023-06-013057,2023-06-01,South,Tamil Nadu,DIST-So-016,Online,SKU005,3.0,4.0,Tower,891.0,822.0,0.9226,69.0,TEST
ORD-2023-06-013058,2023-06-01,South,Tamil Nadu,DIST-So-017,Distributor,SKU002,1.0,,Window,721.0,640.0,0.8877,81.0,TEST
ORD-2023-06-013059,2023-06-01,South,Tamil Nadu,DIST-So-018,Retail,SKU004,0.75,2.0,Portable,,664.0,0.8426,124.0,TEST
ORD-2023-06-013060,2023-06-01,South,Tamil Nadu,DIST-So-019,Online,SKU001,1.5,5.0,Split,917.0,909.0,0.9913,8.0,TEST
ORD-2023-06-013061,2023-06-01,South,Tamil Nadu,DIST-So-020,Distributor,SKU001,1.5,5.0,Split,777.0,724.0,0.9318,53.0,TEST
ORD-2023-06-013062,2023-06-01,South,Tamil Nadu,DIST-So-021,Online,SKU002,1.0,3.0,Window,756.0,665.0,0.8796,91.0,TEST
ORD-2023-06-013063,2023-06-01,South,Tamil Nadu,DIST-So-022,Retail,SKU005,3.0,4.0,Tower,902.0,886.0,0.9823,16.0,TEST
ORD-2023-06-013064,2023-06-01,South,Tamil Nadu,DIST-So-023,Distributor,SKU003,,5.0,Cassette,761.0,723.0,0.9501,38.0,TEST
ORD-2023-06-013065,2023-06-01,South,Tamil Nadu,DIST-So-024,Distributor,SKU003,2.0,5.0,Cassette,843.0,805.0,0.9549,38.0,TEST
ORD-2023-06-013066,2023-06-01,South,Tamil Nadu,DIST-So-025,Retail,SKU004,0.75,2.0,Portable,885.0,845.0,0.9548,40.0,TEST
ORD-2023-06-013067,2023-06-01,South,Tamil Nadu,DIST-So-026,Online,SKU004,0.75,2.0,Portable,663.0,589.0,0.8884,74.0,TEST
ORD-2023-06-013068,2023-06-01,South,Tamil Nadu,DIST-So-027,Distributor,SKU005,3.0,4.0,Tower,829.0,810.0,0.9771,19.0,TEST
ORD-2023-06-013069,2023-06-01,South,Tamil Nadu,DIST-So-028,Retail,SKU004,0.75,2.0,Portable,860.0,829.0,0.964,31.0,TEST
ORD-2023-06-013070,2023-06-01,South,Tamil Nadu,DIST-So-029,Retail,SKU003,2.0,5.0,Cassette,811.0,756.0,0.9322,55.0,TEST
ORD-2023-06-013071,2023-06-01,South,Tamil Nadu,DIST-So-030,Online,SKU001,1.5,5.0,Split,771.0,713.0,0.9248,58.0,TEST
ORD-2023-06-013072,2023-06-01,South,Tamil Nadu,DIST-So-031,Online,SKU003,2.0,5.0,Cassette,774.0,687.0,0.8876,87.0,TEST
ORD-2023-06-013073,2023-06-01,South,Tamil Nadu,DIST-So-032,Distributor,SKU004,0.75,2.0,Portable,608.0,529.0,0.8701,79.0,TEST
ORD-2023-06-013074,2023-06-01,South,Tamil Nadu,DIST-So-033,,SKU001,1.5,5.0,Split,972.0,964.0,0.9918,8.0,TEST
ORD-2023-06-013075,2023-06-01,South,Tamil Nadu,DIST-So-034,Retail,,1.5,5.0,Split,918.0,773.0,,145.0,TEST
ORD-2023-06-013076,2023-06-01,South,Tamil Nadu,DIST-So-035,Online,SKU001,1.5,5.0,,965.0,803.0,0.8321,162.0,TEST
ORD-2023-06-013077,2023-06-01,South,Tamil Nadu,DIST-So-036,Distributor,SKU003,2.0,5.0,Cassette,806.0,775.0,0.9615,31.0,TEST
ORD-2023-06-013078,2023-06-01,South,Tamil Nadu,DIST-So-037,Retail,SKU003,2.0,5.0,Cassette,835.0,741.0,0.8874,94.0,TEST
ORD-2023-06-013079,2023-06-01,South,Tamil Nadu,DIST-So-038,Retail,SKU004,0.75,2.0,Portable,,827.0,0.922,70.0,TEST
ORD-2023-06-013080,2023-06-01,South,Tamil Nadu,DIST-So-039,Distributor,SKU003,2.0,5.0,Cassette,823.0,,0.9878,10.0,TEST
ORD-2023-06-013081,2023-06-01,East,West Bengal,DIST-Ea-000,Distributor,SKU004,0.75,2.0,Portable,746.0,672.0,0.9008,74.0,TEST
ORD-2023-06-013082,2023-06-01,East,West Bengal,DIST-Ea-001,Retail,SKU005,3.0,4.0,Tower,912.0,805.0,0.8827,107.0,TEST
ORD-2023-06-013083,2023-06-01,East,West Bengal,DIST-Ea-002,Online,SKU002,1.0,3.0,Window,978.0,839.0,0.8579,139.0,TEST
ORD-2023-06-013084,2023-06-01,East,West Bengal,DIST-Ea-003,Online,SKU004,0.75,2.0,Portable,958.0,825.0,0.8612,133.0,TEST
ORD-2023-06-013085,2023-06-01,East,West Bengal,DIST-Ea-004,Distributor,SKU003,2.0,5.0,Cassette,833.0,781.0,0.9376,52.0,TEST
ORD-2023-06-013086,2023-06-01,East,West Bengal,DIST-Ea-005,Distributor,SKU004,0.75,2.0,Portable,1016.0,967.0,0.9518,49.0,TEST
ORD-2023-06-013087,2023-06-01,East,West Bengal,DIST-Ea-006,Retail,SKU003,2.0,5.0,Cassette,769.0,720.0,0.9363,49.0,TEST
ORD-2023-06-013088,2023-06-01,East,West Bengal,DIST-Ea-007,Retail,SKU001,1.5,5.0,Split,837.0,,0.9343,55.0,TEST
ORD-2023-06-013089,2023-06-01,East,West Bengal,DIST-Ea-008,Online,SKU001,1.5,5.0,Split,682.0,603.0,0.8842,79.0,TEST
ORD-2023-06-013090,2023-06-01,East,West Bengal,DIST-Ea-009,Online,SKU002,1.0,3.0,Window,705.0,670.0,0.9504,35.0,TEST
ORD-2023-06-013091,2023-06-01,East,West Bengal,DIST-Ea-010,Retail,SKU005,3.0,4.0,Tower,737.0,735.0,0.9973,2.0,TEST
ORD-2023-06-013092,2023-06-01,East,West Bengal,DIST-Ea-011,,SKU003,2.0,5.0,Cassette,832.0,717.0,0.8618,115.0,TEST
ORD-2023-06-013093,2023-06-01,East,West Bengal,DIST-Ea-012,Retail,SKU004,0.75,2.0,Portable,706.0,646.0,0.915,60.0,TEST
ORD-2023-06-013094,2023-06-01,East,West Bengal,DIST-Ea-013,Online,SKU004,,2.0,Portable,904.0,863.0,0.9546,41.0,TEST
ORD-2023-06-013095,2023-06-01,East,West Bengal,DIST-Ea-014,Online,SKU005,3.0,4.0,Tower,948.0,937.0,0.9884,11.0,TEST
ORD-2023-06-013096,2023-06-01,East,West Bengal,DIST-Ea-015,Online,SKU002,1.0,,Window,776.0,725.0,0.9343,51.0,TEST
ORD-2023-06-013097,2023-06-01,East,West Bengal,DIST-Ea-016,Retail,SKU002,1.0,3.0,Window,898.0,855.0,0.9521,43.0,TEST
ORD-2023-06-013098,2023-06-01,East,West Bengal,DIST-Ea-017,Retail,SKU003,2.0,5.0,Cassette,833.0,827.0,0.9928,6.0,TEST
ORD-2023-06-013099,2023-06-01,East,West Bengal,DIST-Ea-018,Retail,SKU003,2.0,5.0,Cassette,740.0,657.0,0.8878,83.0,TEST
ORD-2023-06-013100,2023-06-01,East,West Bengal,DIST-Ea-019,Retail,SKU001,1.5,5.0,Split,,895.0,0.8977,102.0,TEST
ORD-2023-06-013101,2023-06-01,East,West Bengal,DIST-Ea-020,,,1.0,3.0,,,851.0,0.9726,24.0,TEST
ORD-2023-06-013102,2023-06-01,East,West Bengal,DIST-Ea-021,Retail,SKU002,1.0,3.0,Window,959.0,801.0,0.8352,158.0,TEST
ORD-2023-06-013103,2023-06-01,East,West Bengal,DIST-Ea-022,Retail,SKU001,1.5,5.0,Split,895.0,827.0,0.924,68.0,TEST
ORD-2023-06-013104,2023-06-01,East,West Bengal,DIST-Ea-023,Online,SKU004,0.75,2.0,Portable,825.0,784.0,0.9503,41.0,TEST
ORD-2023-06-013105,2023-06-01,East,West Bengal,DIST-Ea-024,Retail,SKU002,1.0,3.0,Window,894.0,801.0,0.896,93.0,TEST
ORD-2023-06-013106,2023-06-01,East,West Bengal,DIST-Ea-025,Online,SKU002,1.0,3.0,Window,944.0,879.0,0.9311,65.0,TEST
ORD-2023-06-013107,2023-06-01,East,West Bengal,DIST-Ea-026,Retail,SKU004,0.75,2.0,Portable,,1008.0,0.9853,15.0,TEST
ORD-2023-06-013108,2023-06-01,East,West Bengal,DIST-Ea-027,Online,SKU004,0.75,2.0,Portable,942.0,890.0,0.9448,52.0,TEST
ORD-2023-06-013109,2023-06-01,East,West Bengal,DIST-Ea-028,Distributor,SKU001,1.5,5.0,Split,823.0,815.0,0.9903,8.0,TEST
ORD-2023-06-013110,2023-06-01,East,West Bengal,DIST-Ea-029,Distributor,SKU004,0.75,2.0,Portable,847.0,,0.8666,113.0,TEST
ORD-2023-06-013111,2023-06-01,East,West Bengal,DIST-Ea-030,Online,SKU004,0.75,2.0,Portable,866.0,796.0,0.9192,70.0,TEST
ORD-2023-06-013112,2023-06-01,East,West Bengal,DIST-Ea-031,Distributor,,0.75,2.0,Portable,981.0,947.0,0.9653,34.0,TEST
ORD-2023-06-013113,2023-06-01,East,West Bengal,DIST-Ea-032,Online,SKU005,3.0,4.0,Tower,804.0,777.0,0.9664,27.0,TEST
ORD-2023-06-013114,2023-06-01,East,West Bengal,DIST-Ea-033,Online,SKU005,3.0,4.0,Tower,1102.0,1070.0,0.971,32.0,TEST
ORD-2023-06-013115,2023-06-01,East,West Bengal,DIST-Ea-034,Online,SKU003,2.0,5.0,Cassette,687.0,660.0,0.9607,27.0,TEST
ORD-2023-06-013116,2023-06-01,East,West Bengal,DIST-Ea-035,Retail,SKU005,3.0,4.0,Tower,815.0,692.0,0.8491,123.0,TEST
ORD-2023-06-013117,2023-06-01,East,West Bengal,DIST-Ea-036,Retail,SKU001,1.5,5.0,Split,1081.0,1003.0,0.9278,78.0,TEST
ORD-2023-06-013118,2023-06-01,East,West Bengal,DIST-Ea-037,Retail,SKU005,3.0,4.0,Tower,783.0,756.0,0.9655,27.0,TEST
ORD-2023-06-013119,2023-06-01,East,West Bengal,DIST-Ea-038,Retail,SKU003,2.0,5.0,Cassette,911.0,832.0,0.9133,79.0,TEST
ORD-2023-06-013120,2023-06-01,East,West Bengal,DIST-Ea-039,Online,SKU002,1.0,3.0,Window,934.0,800.0,0.8565,134.0,TEST
ORD-2023-06-013121,2023-06-01,West,Maharashtra,DIST-We-000,Online,SKU001,1.5,,Split,1006.0,825.0,,181.0,TEST
ORD-2023-06-013122,2023-06-01,West,Maharashtra,DIST-We-001,Online,SKU002,1.0,3.0,Window,1317.0,1141.0,0.8664,176.0,TEST
ORD-2023-06-013123,2023-06-01,West,Maharashtra,DIST-We-002,Distributor,SKU004,0.75,2.0,,1269.0,1185.0,0.9338,84.0,TEST
ORD-2023-06-013124,2023-06-01,West,Maharashtra,DIST-We-003,,SKU003,2.0,5.0,Cassette,1351.0,1177.0,0.8712,174.0,TEST
ORD-2023-06-013125,2023-06-01,West,Maharashtra,DIST-We-004,Retail,SKU003,2.0,5.0,Cassette,1382.0,1255.0,0.9081,127.0,TEST
ORD-2023-06-013126,2023-06-01,West,Maharashtra,DIST-We-005,Online,SKU005,3.0,4.0,Tower,1244.0,1184.0,0.9518,60.0,TEST
ORD-2023-06-013127,2023-06-01,West,Maharashtra,DIST-We-006,Online,SKU004,0.75,2.0,Portable,1137.0,1069.0,,68.0,TEST
ORD-2023-06-013128,2023-06-01,West,Maharashtra,DIST-We-007,Retail,SKU002,1.0,3.0,Window,1305.0,1200.0,0.9195,105.0,TEST
ORD-2023-06-013129,2023-06-01,West,Maharashtra,DIST-We-008,Distributor,SKU004,0.75,2.0,Portable,1155.0,979.0,0.8476,176.0,TEST
ORD-2023-06-013130,2023-06-01,West,Maharashtra,DIST-We-009,Online,SKU005,3.0,4.0,Tower,1324.0,1268.0,0.9577,56.0,TEST
ORD-2023-06-013131,2023-06-01,West,Maharashtra,DIST-We-010,Online,SKU004,0.75,2.0,Portable,1244.0,1089.0,0.8754,155.0,TEST
ORD-2023-06-013132,2023-06-01,West,Maharashtra,DIST-We-011,Retail,SKU005,3.0,4.0,Tower,,1378.0,0.9892,15.0,TEST
ORD-2023-06-013133,2023-06-01,West,Maharashtra,DIST-We-012,Online,SKU004,0.75,2.0,Portable,1059.0,929.0,0.8772,,TEST
ORD-2023-06-013134,2023-06-01,West,Maharashtra,DIST-We-013,Online,SKU003,2.0,5.0,Cassette,1179.0,1056.0,0.8957,123.0,TEST
ORD-2023-06-013135,2023-06-01,West,Maharashtra,DIST-We-014,Online,SKU005,3.0,4.0,Tower,1200.0,1045.0,0.8708,155.0,TEST
ORD-2023-06-013136,2023-06-01,West,Maharashtra,DIST-We-015,Retail,SKU003,2.0,5.0,Cassette,1380.0,1253.0,0.908,127.0,TEST
ORD-2023-06-013137,2023-06-01,West,Maharashtra,DIST-We-016,Retail,SKU004,0.75,2.0,Portable,1103.0,989.0,0.8966,114.0,TEST
ORD-2023-06-013138,2023-06-01,West,Maharashtra,DIST-We-017,Distributor,SKU004,0.75,2.0,Portable,1242.0,1021.0,0.8221,221.0,TEST
ORD-2023-06-013139,2023-06-01,West,Maharashtra,DIST-We-018,Retail,SKU003,2.0,5.0,Cassette,1292.0,1211.0,0.9373,81.0,TEST
ORD-2023-06-013140,2023-06-01,West,Maharashtra,DIST-We-019,Distributor,SKU005,3.0,4.0,Tower,1188.0,1149.0,0.9672,39.0,TEST
ORD-2023-06-013141,2023-06-01,West,Maharashtra,DIST-We-020,Retail,SKU001,1.5,5.0,Split,1324.0,1155.0,0.8724,169.0,TEST
ORD-2023-06-013142,2023-06-01,West,Maharashtra,DIST-We-021,Distributor,SKU004,0.75,2.0,Portable,1216.0,1165.0,0.9581,51.0,TEST
ORD-2023-06-013143,2023-06-01,West,Maharashtra,DIST-We-022,Online,SKU003,2.0,5.0,Cassette,1174.0,1084.0,0.9233,90.0,TEST
ORD-2023-06-013144,2023-06-01,West,Maharashtra,DIST-We-023,Distributor,SKU005,3.0,4.0,Tower,1437.0,1314.0,0.9144,123.0,TEST
ORD-2023-06-013145,2023-06-01,West,Maharashtra,DIST-We-024,Online,SKU001,,5.0,Split,1063.0,968.0,0.9106,95.0,TEST
ORD-2023-06-013146,2023-06-01,West,Maharashtra,DIST-We-025,Retail,SKU002,1.0,3.0,Window,1159.0,1112.0,0.9594,47.0,TEST
ORD-2023-06-013147,2023-06-01,West,Maharashtra,DIST-We-026,Online,SKU005,3.0,4.0,Tower,1132.0,1040.0,0.9187,92.0,TEST
ORD-2023-06-013148,2023-06-01,West,Maharashtra,DIST-We-027,Distributor,SKU005,3.0,4.0,Tower,1210.0,1190.0,0.9835,20.0,TEST
ORD-2023-06-013149,2023-06-01,West,Maharashtra,DIST-We-028,Distributor,SKU002,,3.0,Window,1205.0,1155.0,0.9585,50.0,TEST
ORD-2023-06-013150,2023-06-01,West,Maharashtra,DIST-We-029,Retail,SKU001,1.5,5.0,Split,1344.0,1266.0,0.942,78.0,TEST
ORD-2023-06-013151,2023-06-01,West,Maharashtra,DIST-We-030,Retail,SKU003,2.0,5.0,Cassette,1150.0,1104.0,0.96,46.0,TEST
ORD-2023-06-013152,2023-06-01,West,Maharashtra,DIST-We-031,Online,SKU004,,2.0,Portable,1100.0,1094.0,0.9945,6.0,TEST
ORD-2023-06-013153,2023-06-01,West,Maharashtra,DIST-We-032,Distributor,SKU004,0.75,2.0,Portable,1385.0,1192.0,0.8606,193.0,TEST
ORD-2023-06-013154,2023-06-01,West,Maharashtra,DIST-We-033,Retail,SKU003,2.0,5.0,Cassette,1261.0,1075.0,0.8525,186.0,TEST
ORD-2023-06-013155,2023-06-01,West,Maharashtra,DIST-We-034,Online,SKU003,2.0,5.0,Cassette,1290.0,1252.0,0.9705,38.0,TEST
ORD-2023-06-013156,2023-06-01,West,Maharashtra,DIST-We-035,Online,SKU003,,5.0,Cassette,1062.0,1035.0,0.9746,27.0,TEST
ORD-2023-06-013157,2023-06-01,West,Maharashtra,DIST-We-036,Online,SKU004,0.75,2.0,Portable,1287.0,1225.0,0.9518,62.0,TEST
ORD-2023-06-013158,2023-06-01,West,Maharashtra,DIST-We-037,Retail,SKU005,3.0,4.0,Tower,1159.0,1154.0,0.9957,5.0,TEST
ORD-2023-06-013159,2023-06-01,West,Maharashtra,DIST-We-038,Online,SKU003,2.0,5.0,Cassette,1238.0,1038.0,0.8384,200.0,TEST
ORD-2023-06-013160,2023-06-01,West,Maharashtra,DIST-We-039,Distributor,,1.5,5.0,Split,1166.0,1114.0,0.9554,52.0,TEST
ORD-2023-06-013161,2023-06-01,Central,Madhya Pradesh,DIST-Ce-000,,SKU005,3.0,4.0,Tower,1123.0,1010.0,0.8994,113.0,TEST
ORD-2023-06-013162,2023-06-01,Central,Madhya Pradesh,DIST-Ce-001,Retail,SKU003,2.0,5.0,Cassette,1173.0,1022.0,0.8713,151.0,TEST
ORD-2023-06-013163,2023-06-01,Central,Madhya Pradesh,DIST-Ce-002,Distributor,SKU001,1.5,5.0,Split,1076.0,955.0,0.8875,121.0,TEST
ORD-2023-06-013164,2023-06-01,Central,Madhya Pradesh,DIST-Ce-003,Online,SKU005,3.0,4.0,Tower,1279.0,1267.0,0.9906,12.0,TEST
ORD-2023-06-013165,2023-06-01,Central,Madhya Pradesh,DIST-Ce-004,Retail,SKU002,1.0,3.0,Window,1085.0,1056.0,0.9733,29.0,TEST
ORD-2023-06-013166,2023-06-01,Central,Madhya Pradesh,DIST-Ce-005,Distributor,SKU001,1.5,5.0,Split,1263.0,1046.0,0.8282,217.0,TEST
ORD-2023-06-013167,2023-06-01,Central,Madhya Pradesh,DIST-Ce-006,Distributor,SKU004,0.75,2.0,Portable,1180.0,969.0,0.8212,211.0,TEST
ORD-2023-06-013168,2023-06-01,Central,Madhya Pradesh,DIST-Ce-007,Online,SKU005,3.0,4.0,Tower,969.0,871.0,0.8989,98.0,TEST
ORD-2023-06-013169,2023-06-01,Central,Madhya Pradesh,DIST-Ce-008,Distributor,SKU004,0.75,2.0,Portable,1285.0,1115.0,0.8677,170.0,TEST
ORD-2023-06-013170,2023-06-01,Central,Madhya Pradesh,DIST-Ce-009,Retail,SKU001,1.5,5.0,Split,1197.0,1185.0,0.99,12.0,TEST
ORD-2023-06-013171,2023-06-01,Central,Madhya Pradesh,DIST-Ce-010,Distributor,SKU001,1.5,5.0,Split,1420.0,1280.0,0.9014,140.0,TEST
ORD-2023-06-013172,2023-06-01,Central,Madhya Pradesh,DIST-Ce-011,Distributor,SKU003,2.0,,Cassette,1145.0,979.0,0.855,166.0,TEST
ORD-2023-06-013173,2023-06-01,Central,Madhya Pradesh,DIST-Ce-012,Retail,SKU002,1.0,3.0,Window,1083.0,1051.0,0.9705,,TEST
ORD-2023-06-013174,2023-06-01,Central,Madhya Pradesh,DIST-Ce-013,Retail,SKU001,1.5,5.0,Split,1142.0,1117.0,0.9781,25.0,TEST
ORD-2023-06-013175,2023-06-01,Central,Madhya Pradesh,DIST-Ce-014,Distributor,SKU005,3.0,4.0,Tower,1303.0,1098.0,0.8427,205.0,TEST
ORD-2023-06-013176,2023-06-01,Central,Madhya Pradesh,DIST-Ce-015,Retail,SKU002,1.0,3.0,Window,1306.0,1267.0,0.9701,39.0,TEST
ORD-2023-06-013177,2023-06-01,Central,Madhya Pradesh,DIST-Ce-016,Online,SKU002,1.0,3.0,Window,973.0,817.0,0.8397,156.0,TEST
