Shipment_ID,Date,Region,State,Origin_Warehouse,Transport_Mode,Units_Shipped,Distance_KM,Cost_Per_Unit_INR,CO2_Emissions_Kg,Split_Tag
SHP-013147,2023-06-01,West,Maharashtra,WH019,Road,287.0,2493.0,423.15,4436.0442,TEST
SHP-013148,2023-06-01,West,Maharashtra,WH040,Air,161.0,1252.0,619.33,1249.7464,TEST
SHP-013149,2023-06-01,West,Maharashtra,WH034,Road,1149.0,137.0,629.92,975.9606,TEST
SHP-013150,2023-06-01,West,Maharashtra,WH027,Air,747.0,1013.0,590.33,4691.6082,TEST
SHP-013151,2023-06-01,West,Maharashtra,WH004,Rail,1656.0,189.0,555.85,1940.5008,TEST
SHP-013152,2023-06-01,West,Maharashtra,WH013,Air,1345.0,1275.0,403.38,10632.225,TEST
SHP-013153,2023-06-01,West,Maharashtra,WH032,Road,143.0,1551.0,409.69,1375.1166,TEST
SHP-013154,2023-06-01,West,Maharashtra,,Rail,60.0,2266.0,627.49,842.952,TEST
SHP-013155,2023-06-01,West,Maharashtra,WH038,Road,487.0,2009.0,623.22,6065.9746,TEST
SHP-013156,2023-06-01,West,Maharashtra,WH030,Road,492.0,852.0,628.31,2598.9408,TEST
SHP-013157,2023-06-01,West,Maharashtra,WH027,Road,530.0,1781.0,557.37,5852.366,TEST
SHP-013158,2023-06-01,West,Maharashtra,WH010,Road,1358.0,1956.0,413.45,16468.7376,TEST
SHP-013159,2023-06-01,West,Maharashtra,WH026,Air,543.0,558.0,635.28,1878.5628,TEST
SHP-013160,2023-06-01,West,Maharashtra,WH033,Rail,784.0,373.0,389.75,1813.0784,TEST
SHP-013161,2023-06-01,Central,Madhya Pradesh,WH017,Air,649.0,2183.0,,8783.9554,TEST
SHP-013162,2023-06-01,Central,Madhya Pradesh,WH043,Rail,1095.0,1882.0,440.85,12776.898,TEST
SHP-013163,2023-06-01,Central,Madhya Pradesh,,Rail,1443.0,1194.0,524.78,10682.2404,TEST
SHP-013164,2023-06-01,Central,Madhya Pradesh,WH010,Rail,,2094.0,619.26,10152.5496,TEST
SHP-013165,2023-06-01,Central,Madhya Pradesh,WH008,Air,75.0,2380.0,590.6,1106.7,TEST
SHP-013166,2023-06-01,Central,Madhya Pradesh,WH002,Road,133.0,1395.0,412.69,1150.317,TEST
SHP-013167,2023-06-01,Central,Madhya Pradesh,WH021,Air,1539.0,1250.0,686.62,,TEST
SHP-013168,2023-06-01,Central,Madhya Pradesh,WH025,Road,296.0,2296.0,492.95,4213.6192,TEST
SHP-013169,2023-06-01,Central,Madhya Pradesh,WH008,Road,1012.0,794.0,383.39,4981.8736,TEST
SHP-013170,2023-06-01,Central,Madhya Pradesh,WH018,Air,1964.0,2386.0,542.8,29053.8448,TEST
SHP-013171,2023-06-01,Central,Madhya Pradesh,WH042,Road,836.0,504.0,546.39,2612.3328,TEST
SHP-013172,2023-06-01,Central,Madhya Pradesh,WH048,Air,1605.0,217.0,703.82,2159.367,TEST
SHP-013173,2023-06-01,Central,Madhya Pradesh,WH029,Road,638.0,297.0,713.01,1174.8132,TEST
SHP-013174,2023-06-01,Central,Madhya Pradesh,WH043,Rail,1231.0,2307.0,410.96,17607.4854,TEST
SHP-013175,2023-06-01,Central,Madhya Pradesh,WH028,Air,1829.0,2095.0,453.59,23756.881,TEST
SHP-013176,2023-06-01,Central,Madhya Pradesh,WH010,Air,1790.0,1872.0,579.98,20775.456,TEST
SHP-013177,2023-06-01,Central,Madhya Pradesh,WH009,Rail,524.0,1913.0,582.18,6214.9544,TEST
SHP-013178,2023-06-01,Central,Madhya Pradesh,WH027,Rail,637.0,337.0,593.43,1330.9478,TEST
SHP-013179,2023-06-01,Central,Madhya Pradesh,WH050,Air,1725.0,1965.0,571.31,21015.675,TEST
SHP-013180,2023-06-01,Central,Madhya Pradesh,WH031,Rail,142.0,959.0,623.34,844.3036,TEST
SHP-013181,2023-06-01,Central,Madhya Pradesh,WH029,Road,1418.0,694.0,649.88,6101.3704,TEST
SHP-013182,2023-06-01,Central,Madhya Pradesh,WH044,Air,791.0,809.0,600.89,3967.4978,TEST
SHP-013183,2023-06-01,Central,Madhya Pradesh,WH007,Rail,866.0,1175.0,512.71,6308.81,TEST
SHP-013184,2023-06-01,Central,Madhya Pradesh,WH025,Road,630.0,1731.0,426.59,6761.286,TEST
SHP-013185,2023-06-01,Central,Madhya Pradesh,WH026,Rail,1253.0,1834.0,486.13,14247.6124,TEST
SHP-013186,2023-06-01,Central,Madhya Pradesh,WH031,Air,411.0,2308.0,392.11,5881.2456,TEST
SHP-013187,2023-06-01,Central,Madhya Pradesh,WH048,Rail,1290.0,444.0,,3551.112,TEST
SHP-013188,2023-06-01,Central,Madhya Pradesh,WH001,Air,233.0,1993.0,451.81,2879.0878,TEST
SHP-013189,2023-06-01,Central,Madhya Pradesh,WH011,Road,584.0,241.0,511.01,872.6128,TEST
SHP-013190,2023-06-01,Central,Madhya Pradesh,WH017,Road,1300.0,533.0,540.53,4295.98,TEST
SHP-013191,2023-06-01,Central,Madhya Pradesh,,Road,805.0,405.0,639.56,2021.355,TEST
SHP-013192,2023-06-01,Central,Madhya Pradesh,WH014,Rail,1181.0,716.0,560.27,5242.6952,TEST
SHP-013193,2023-06-01,Central,Madhya Pradesh,WH018,Rail,88.0,1592.0,630.34,868.5952,TEST
SHP-013194,2023-06-01,Central,Madhya Pradesh,WH006,Rail,965.0,448.0,497.63,2680.384,TEST
SHP-013195,2023-06-01,Central,Madhya Pradesh,,Air,837.0,2242.0,461.9,11634.6348,TEST
SHP-013196,2023-06-01,Central,Madhya Pradesh,WH018,Rail,1138.0,148.0,711.61,1044.2288,TEST
SHP-013197,2023-06-01,Central,Madhya Pradesh,WH026,Road,1057.0,304.0,659.14,1992.2336,TEST
SHP-013198,2023-06-01,Central,Madhya Pradesh,WH040,Air,1548.0,,616.21,,TEST
SHP-013199,2023-06-01,Central,Madhya Pradesh,WH001,Rail,977.0,151.0,600.95,914.6674,TEST
SHP-013200,2023-06-01,Central,Madhya Pradesh,WH004,Rail,925.0,461.0,674.83,2643.835,TEST
SHP-013201,2023-07-01,North,Delhi,WH013,Air,1681.0,866.0,629.34,9025.6252,TEST
SHP-013202,2023-07-01,North,Delhi,WH032,Road,232.0,2178.0,470.14,3132.8352,TEST
SHP-013203,2023-07-01,North,Delhi,WH023,Road,303.0,796.0,545.3,1495.3656,TEST
SHP-013204,2023-07-01,North,Delhi,WH050,Air,259.0,970.0,518.7,1557.626,TEST
SHP-013205,2023-07-01,North,Delhi,WH030,Road,1035.0,1574.0,384.79,10100.358,TEST
SHP-013206,2023-07-01,North,Delhi,,Air,,466.0,622.91,713.6324,TEST
SHP-013207,2023-07-01,North,Delhi,WH049,Rail,1964.0,2319.0,549.39,28237.9992,TEST
SHP-013208,2023-07-01,North,Delhi,WH028,Rail,198.0,1215.0,603.68,1491.534,TEST
SHP-013209,2023-07-01,North,Delhi,WH003,Air,1374.0,2057.0,414.96,17523.1716,TEST
SHP-013210,2023-07-01,North,Delhi,WH028,Road,101.0,1026.0,717.77,642.4812,TEST
SHP-013211,2023-07-01,North,Delhi,WH022,Road,617.0,860.0,440.68,3289.844,TEST
SHP-013212,2023-07-01,North,Delhi,WH014,Road,108.0,1023.0,544.93,685.0008,TEST
SHP-013213,2023-07-01,North,Delhi,WH026,Road,1528.0,1568.0,718.16,14854.6048,TEST
SHP-013214,2023-07-01,North,Delhi,WH029,Road,1193.0,1272.0,654.96,9408.4752,TEST
SHP-013215,2023-07-01,North,Delhi,WH004,Air,154.0,440.0,484.06,420.112,TEST
SHP-013216,2023-07-01,North,Delhi,WH004,Road,727.0,980.0,639.64,4417.252,TEST
SHP-013217,2023-07-01,North,Delhi,WH016,Rail,1531.0,851.0,650.93,8077.8622,TEST
SHP-013218,2023-07-01,North,Delhi,WH031,Air,642.0,,638.72,9326.0772,TEST
SHP-013219,2023-07-01,North,Delhi,WH032,Road,,186.0,449.72,615.8088,TEST
SHP-013220,2023-07-01,North,Delhi,WH027,Air,335.0,2348.0,646.97,4876.796,TEST
SHP-013221,2023-07-01,North,Delhi,WH010,Air,860.0,729.0,381.63,3887.028,TEST
SHP-013222,2023-07-01,North,Delhi,WH046,Air,373.0,1266.0,602.31,2927.7516,TEST
SHP-013223,2023-07-01,North,Delhi,WH004,Air,947.0,427.0,513.7,2507.0878,TEST
SHP-013224,2023-07-01,North,Delhi,WH006,Road,368.0,2374.0,,5416.5184,TEST
SHP-013225,2023-07-01,North,Delhi,WH047,Air,67.0,611.0,457.66,253.8094,TEST
SHP-013226,2023-07-01,North,Delhi,WH022,Rail,881.0,,598.87,4681.1054,TEST
SHP-013227,2023-07-01,North,Delhi,WH011,Road,763.0,1630.0,465.78,7710.878,TEST
SHP-013228,2023-07-01,North,Delhi,WH042,Road,81.0,2441.0,668.53,1225.8702,TEST
SHP-013229,2023-07-01,North,Delhi,WH018,Road,1285.0,1736.0,612.07,13830.712,TEST
SHP-013230,2023-07-01,North,Delhi,WH004,Rail,1765.0,386.0,615.19,4223.998,TEST
SHP-013231,2023-07-01,North,Delhi,WH003,Rail,1132.0,1611.0,449.15,11306.6424,TEST
SHP-013232,2023-07-01,North,Delhi,WH028,Road,420.0,1165.0,412.13,3033.66,TEST
SHP-013233,2023-07-01,North,Delhi,WH037,Rail,1675.0,1433.0,578.92,14881.705,TEST
SHP-013234,2023-07-01,North,Delhi,WH013,Air,474.0,1085.0,598.89,3188.598,TEST
SHP-013235,2023-07-01,North,Delhi,WH015,Rail,1859.0,614.0,443.3,7076.8412,TEST
SHP-013236,2023-07-01,North,Delhi,WH035,Rail,1304.0,1015.0,,8206.072,TEST
SHP-013237,2023-07-01,North,Delhi,WH019,Rail,609.0,2031.0,640.79,7668.6498,TEST
SHP-013238,2023-07-01,North,Delhi,WH020,Air,644.0,2261.0,658.12,9027.7208,TEST
SHP-013239,2023-07-01,North,Delhi,WH040,Air,1639.0,753.0,714.1,7651.8354,TEST
SHP-013240,2023-07-01,North,Delhi,WH038,Road,1412.0,1941.0,519.97,16992.2904,TEST
SHP-013241,2023-07-01,South,Tamil Nadu,WH047,Rail,1915.0,1923.0,682.71,22831.779,TEST
SHP-013242,2023-07-01,South,Tamil Nadu,WH003,Air,620.0,189.0,,726.516,TEST
SHP-013243,2023-07-01,South,Tamil Nadu,WH009,Road,1664.0,2320.0,424.4,23934.976,TEST
SHP-013244,2023-07-01,South,Tamil Nadu,WH029,Rail,1257.0,646.0,585.21,5034.5364,TEST
SHP-013245,2023-07-01,South,Tamil Nadu,WH016,Air,1210.0,119.0,609.58,892.738,TEST
SHP-013246,2023-07-01,South,Tamil Nadu,WH004,Air,1315.0,378.0,521.21,3081.834,TEST
SHP-013247,2023-07-01,South,Tamil Nadu,WH031,Rail,320.0,1922.0,636.53,3813.248,TEST
SHP-013248,2023-07-01,South,Tamil Nadu,WH041,Rail,370.0,406.0,670.86,931.364,TEST
SHP-013249,2023-07-01,South,Tamil Nadu,WH038,Rail,1670.0,552.0,658.58,5715.408,TEST
SHP-013250,2023-07-01,South,Tamil Nadu,WH010,Rail,929.0,166.0,456.3,956.1268,TEST
SHP-013251,2023-07-01,South,Tamil Nadu,WH035,Road,280.0,1762.0,418.35,3058.832,TEST
SHP-013252,2023-07-01,South,Tamil Nadu,WH009,Road,,1412.0,515.66,7651.3456,TEST
SHP-013253,2023-07-01,South,Tamil Nadu,WH012,Road,791.0,2261.0,594.63,11088.3962,TEST
SHP-013254,2023-07-01,South,Tamil Nadu,WH035,Road,654.0,1318.0,676.11,5344.2264,TEST
SHP-013255,2023-07-01,South,Tamil Nadu,WH011,Air,1974.0,1905.0,407.35,23314.914,TEST
SHP-013256,2023-07-01,South,Tamil Nadu,WH039,Air,744.0,1173.0,421.13,5410.8144,TEST
SHP-013257,2023-07-01,South,Tamil Nadu,WH038,,1312.0,2058.0,700.84,16740.5952,TEST
SHP-013258,2023-07-01,South,Tamil Nadu,WH018,Air,659.0,1408.0,621.64,5752.8064,TEST
SHP-013259,2023-07-01,South,Tamil Nadu,WH031,Air,1182.0,1175.0,649.43,8610.87,TEST
SHP-013260,2023-07-01,South,Tamil Nadu,WH044,Rail,1216.0,1403.0,491.27,10577.4976,TEST
SHP-013261,2023-07-01,South,Tamil Nadu,WH020,Road,1778.0,1690.0,474.25,18629.884,TEST
SHP-013262,2023-07-01,South,Tamil Nadu,WH003,Road,1976.0,2403.0,657.21,29439.6336,TEST
SHP-013263,2023-07-01,South,Tamil Nadu,WH029,Air,386.0,2418.0,469.89,5786.7576,TEST
SHP-013264,2023-07-01,South,Tamil Nadu,WH033,Air,1183.0,895.0,655.24,6564.467,TEST
SHP-013265,2023-07-01,South,Tamil Nadu,WH037,Air,348.0,972.0,492.3,2097.1872,TEST
SHP-013266,2023-07-01,South,Tamil Nadu,WH044,Air,1584.0,1554.0,594.31,15261.5232,TEST
SHP-013267,2023-07-01,South,Tamil Nadu,WH004,Rail,561.0,990.0,715.64,3443.418,TEST
SHP-013268,2023-07-01,South,Tamil Nadu,WH049,Air,717.0,1462.0,582.42,6499.1748,TEST
SHP-013269,2023-07-01,South,Tamil Nadu,WH040,Road,1868.0,2045.0,422.76,23684.372,TEST
SHP-013270,2023-07-01,South,Tamil Nadu,WH047,Air,951.0,410.0,572.1,2417.442,TEST
SHP-013271,2023-07-01,South,Tamil Nadu,WH047,Road,1480.0,1576.0,434.44,14461.376,TEST
SHP-013272,2023-07-01,South,Tamil Nadu,WH023,Road,420.0,615.0,686.61,1601.46,TEST
SHP-013273,2023-07-01,South,Tamil Nadu,WH040,Air,1406.0,1738.0,633.55,15150.4936,TEST
SHP-013274,2023-07-01,South,Tamil Nadu,WH007,,77.0,872.0,547.9,416.2928,TEST
SHP-013275,2023-07-01,South,Tamil Nadu,WH032,Road,1972.0,1095.0,462.9,13387.908,TEST
SHP-013276,2023-07-01,South,Tamil Nadu,WH012,Air,102.0,1969.0,637.31,1245.1956,TEST
SHP-013277,2023-07-01,South,Tamil Nadu,WH009,Air,714.0,1785.0,613.9,7901.838,TEST
SHP-013278,2023-07-01,South,Tamil Nadu,WH013,Road,1663.0,2255.0,537.42,23250.403,TEST
SHP-013279,2023-07-01,South,Tamil Nadu,WH050,Air,1144.0,164.0,412.65,,TEST
SHP-013280,2023-07-01,South,Tamil Nadu,WH023,Road,886.0,902.0,559.2,4954.8664,TEST
SHP-013281,2023-07-01,East,West Bengal,WH013,Road,1554.0,265.0,439.38,2553.222,TEST
SHP-013282,2023-07-01,East,West Bengal,WH040,Road,413.0,1148.0,498.75,2939.5688,TEST
SHP-013283,2023-07-01,East,West Bengal,WH009,Air,649.0,161.0,571.83,647.8318,TEST
SHP-013284,2023-07-01,East,West Bengal,WH039,Road,1588.0,,433.61,14463.1864,TEST
SHP-013285,2023-07-01,East,West Bengal,WH045,Rail,1109.0,914.0,528.74,6284.4812,TEST
SHP-013286,2023-07-01,East,West Bengal,WH033,Air,1175.0,,417.26,6957.175,TEST
SHP-013287,2023-07-01,East,West Bengal,WH002,Road,1272.0,670.0,576.46,5283.888,TEST
SHP-013288,2023-07-01,East,West Bengal,WH011,Rail,1977.0,122.0,646.22,1495.4028,TEST
SHP-013289,2023-07-01,East,West Bengal,WH028,Air,1489.0,105.0,558.0,969.339,TEST
SHP-013290,2023-07-01,East,West Bengal,WH024,Air,439.0,717.0,697.97,1951.5306,TEST
SHP-013291,2023-07-01,East,West Bengal,WH047,Air,1242.0,2003.0,672.53,15423.9012,TEST
SHP-013292,2023-07-01,East,West Bengal,WH023,Rail,1820.0,2225.0,641.18,25106.9,TEST
SHP-013293,2023-07-01,East,West Bengal,WH027,Air,1284.0,1242.0,695.77,9887.3136,TEST
SHP-013294,2023-07-01,East,West Bengal,WH038,Rail,1254.0,176.0,568.47,1368.3648,TEST
SHP-013295,2023-07-01,East,West Bengal,WH007,Road,177.0,2413.0,713.97,2648.0262,TEST
SHP-013296,2023-07-01,East,West Bengal,WH012,Air,1485.0,1632.0,417.02,15025.824,TEST
SHP-013297,2023-07-01,East,West Bengal,WH039,Air,918.0,268.0,522.64,1525.3488,TEST
SHP-013298,2023-07-01,East,West Bengal,WH020,Road,448.0,611.0,463.89,1697.1136,TEST
SHP-013299,2023-07-01,East,West Bengal,WH024,Road,1562.0,223.0,559.5,2159.6212,TEST
SHP-013300,2023-07-01,East,West Bengal,WH012,Road,,215.0,524.39,555.861,TEST
SHP-013301,2023-07-01,East,West Bengal,WH047,Rail,1306.0,1539.0,689.73,12461.5908,TEST
SHP-013302,2023-07-01,East,West Bengal,WH016,Air,1979.0,982.0,656.46,12048.9436,TEST
SHP-013303,2023-07-01,East,West Bengal,WH032,Road,1150.0,1442.0,634.45,10281.46,TEST
SHP-013304,2023-07-01,East,West Bengal,WH001,Rail,1904.0,1135.0,607.39,13398.448,TEST
SHP-013305,2023-07-01,East,West Bengal,WH001,Air,411.0,2430.0,398.21,6192.126,TEST
SHP-013306,2023-07-01,East,West Bengal,WH042,Road,,2266.0,,6813.862,TEST
SHP-013307,2023-07-01,East,West Bengal,WH014,Road,349.0,1484.0,384.03,3211.0792,TEST
SHP-013308,2023-07-01,East,West Bengal,WH020,Road,1407.0,1052.0,690.54,9177.0168,TEST
SHP-013309,2023-07-01,East,West Bengal,WH024,Air,965.0,2191.0,664.03,13108.753,TEST
SHP-013310,2023-07-01,East,West Bengal,,Air,1262.0,1931.0,381.13,15108.9164,TEST
SHP-013311,2023-07-01,East,West Bengal,WH026,Rail,756.0,213.0,665.09,998.3736,TEST
SHP-013312,2023-07-01,East,West Bengal,WH041,Air,463.0,1942.0,534.9,5574.7052,TEST
SHP-013313,2023-07-01,East,West Bengal,WH008,Rail,582.0,640.0,460.18,2309.376,TEST
SHP-013314,2023-07-01,East,West Bengal,WH028,Air,160.0,1436.0,,1424.512,TEST
SHP-013315,2023-07-01,East,West Bengal,WH038,Road,531.0,1636.0,714.35,5386.0392,TEST
SHP-013316,2023-07-01,East,West Bengal,WH011,Road,539.0,1112.0,599.36,3716.0816,TEST
SHP-013317,2023-07-01,East,West Bengal,WH023,Road,1463.0,263.0,518.46,2385.5678,TEST
SHP-013318,2023-07-01,East,West Bengal,WH041,Rail,1524.0,316.0,610.02,2985.8208,TEST
SHP-013319,2023-07-01,East,West Bengal,WH004,Air,924.0,2416.0,,13840.7808,TEST
SHP-013320,2023-07-01,East,West Bengal,WH041,Air,708.0,1670.0,514.1,7330.632,TEST
SHP-013321,2023-07-01,West,Maharashtra,WH004,Rail,1458.0,1034.0,654.83,9346.9464,TEST
SHP-013322,2023-07-01,West,Maharashtra,WH021,Road,728.0,2211.0,548.45,9979.5696,TEST
SHP-013323,2023-07-01,West,Maharashtra,WH032,Rail,1466.0,994.0,686.47,9034.6648,TEST
SHP-013324,2023-07-01,West,Maharashtra,WH021,Rail,434.0,2071.0,522.16,5572.6468,TEST
SHP-013325,2023-07-01,West,Maharashtra,WH038,Air,230.0,2409.0,400.84,3435.234,TEST
SHP-013326,2023-07-01,West,Maharashtra,WH027,Road,1525.0,1752.0,468.67,16565.16,TEST
SHP-013327,2023-07-01,West,Maharashtra,WH041,Road,,132.0,603.29,1628.616,TEST
SHP-013328,2023-07-01,West,Maharashtra,WH030,Rail,182.0,2113.0,634.86,2384.3092,TEST
SHP-013329,2023-07-01,West,Maharashtra,WH037,Road,346.0,976.0,472.83,2093.7152,TEST
SHP-013330,2023-07-01,West,Maharashtra,WH020,Road,117.0,2156.0,671.87,1563.9624,TEST
SHP-013331,2023-07-01,West,Maharashtra,WH027,Air,1758.0,1474.0,612.29,16066.0104,TEST
SHP-013332,2023-07-01,West,Maharashtra,WH038,Road,1285.0,357.0,673.98,2844.219,TEST
SHP-013333,2023-07-01,West,Maharashtra,WH004,Air,1147.0,1528.0,698.64,10866.2192,TEST
SHP-013334,2023-07-01,West,Maharashtra,WH049,Rail,196.0,571.0,637.28,693.8792,TEST
SHP-013335,2023-07-01,West,Maharashtra,WH011,Rail,195.0,2018.0,579.24,2439.762,TEST
SHP-013336,2023-07-01,West,Maharashtra,WH002,Road,935.0,1433.0,683.58,8307.101,TEST
SHP-013337,2023-07-01,West,Maharashtra,,Road,1113.0,,675.62,5299.6608,TEST
SHP-013338,2023-07-01,West,Maharashtra,WH013,Air,1791.0,2037.0,575.58,22619.2554,TEST
SHP-013339,2023-07-01,West,Maharashtra,WH009,Road,758.0,1007.0,477.42,4732.4972,TEST
SHP-013340,2023-07-01,West,Maharashtra,WH001,Road,1877.0,572.0,461.91,6656.5928,TEST
SHP-013341,2023-07-01,West,Maharashtra,WH001,Road,727.0,253.0,541.41,1140.3722,TEST
SHP-013342,2023-07-01,West,Maharashtra,,Rail,,742.0,603.72,7848.2824,TEST
SHP-013343,2023-07-01,West,Maharashtra,WH043,Air,252.0,1882.0,619.19,2940.4368,TEST
SHP-013344,2023-07-01,West,Maharashtra,WH037,Rail,942.0,1894.0,435.42,,TEST
SHP-013345,2023-07-01,West,Maharashtra,WH034,Road,949.0,2312.0,,13603.3456,TEST
SHP-013346,2023-07-01,West,Maharashtra,WH005,Rail,1486.0,1278.0,570.23,11774.4696,TEST
SHP-013347,2023-07-01,West,Maharashtra,WH006,Road,1210.0,1120.0,475.64,8402.24,TEST
SHP-013348,2023-07-01,West,Maharashtra,WH050,Road,1229.0,2477.0,573.96,18874.2446,TEST
SHP-013349,2023-07-01,West,Maharashtra,WH034,Road,1964.0,311.0,647.55,3786.9848,TEST
SHP-013350,2023-07-01,West,Maharashtra,WH021,Air,1848.0,672.0,473.41,7699.5072,TEST
SHP-013351,2023-07-01,West,Maharashtra,WH046,Road,1361.0,2499.0,611.64,21087.0618,TEST
SHP-013352,2023-07-01,West,Maharashtra,WH026,Rail,219.0,1100.0,392.18,1493.58,TEST
SHP-013353,2023-07-01,West,Maharashtra,WH012,Rail,211.0,853.0,708.09,1115.8946,TEST
SHP-013354,2023-07-01,West,Maharashtra,WH028,Road,1759.0,1674.0,603.93,18256.3092,TEST
SHP-013355,2023-07-01,West,Maharashtra,WH030,Air,221.0,214.0,582.26,293.2228,TEST
SHP-013356,2023-07-01,West,Maharashtra,WH028,Rail,1624.0,897.0,650.23,9031.7136,TEST
SHP-013357,2023-07-01,West,Maharashtra,WH045,Road,100.0,1763.0,529.74,1093.06,TEST
SHP-013358,2023-07-01,West,Maharashtra,WH028,Rail,1485.0,1671.0,560.15,15384.897,TEST
SHP-013359,2023-07-01,West,Maharashtra,WH033,Air,607.0,1583.0,422.78,5957.4622,TEST
SHP-013360,2023-07-01,West,Maharashtra,WH014,Road,1042.0,2413.0,662.81,15588.9452,TEST
SHP-013361,2023-07-01,Central,Madhya Pradesh,WH018,Air,1590.0,905.0,445.35,8921.49,TEST
SHP-013362,2023-07-01,Central,Madhya Pradesh,WH025,Rail,406.0,540.0,435.71,1359.288,TEST
SHP-013363,2023-07-01,Central,Madhya Pradesh,WH001,Rail,400.0,1342.0,,3328.16,TEST
SHP-013364,2023-07-01,Central,Madhya Pradesh,WH048,Road,316.0,2340.0,544.9,4584.528,TEST
SHP-013365,2023-07-01,Central,Madhya Pradesh,WH026,Rail,267.0,,705.45,3309.1446,TEST
SHP-013366,2023-07-01,Central,Madhya Pradesh,WH043,Rail,1067.0,558.0,459.13,3691.3932,TEST
SHP-013367,2023-07-01,Central,Madhya Pradesh,WH017,Rail,1724.0,1053.0,504.64,11255.3064,TEST
SHP-013368,2023-07-01,Central,Madhya Pradesh,WH040,Road,635.0,1848.0,403.56,7275.576,TEST
SHP-013369,2023-07-01,Central,Madhya Pradesh,WH003,Air,1749.0,296.0,609.47,3209.7648,TEST
SHP-013370,2023-07-01,Central,Madhya Pradesh,WH034,Air,329.0,1705.0,708.43,3477.859,TEST
SHP-013371,2023-07-01,Central,Madhya Pradesh,WH005,Air,428.0,1521.0,607.02,4036.1256,TEST
SHP-013372,2023-07-01,Central,Madhya Pradesh,WH019,Air,900.0,958.0,713.97,5345.64,TEST
SHP-013373,2023-07-01,Central,Madhya Pradesh,WH013,Road,,1695.0,544.31,16583.202,TEST
SHP-013374,2023-07-01,Central,Madhya Pradesh,WH019,Road,1307.0,2058.0,,16676.7972,TEST
SHP-013375,2023-07-01,Central,Madhya Pradesh,WH001,Road,1999.0,1361.0,703.84,16867.9618,TEST
SHP-013376,2023-07-01,Central,Madhya Pradesh,WH041,Rail,,2046.0,621.8,3716.7636,TEST
SHP-013377,2023-07-01,Central,Madhya Pradesh,WH022,Road,769.0,843.0,395.39,4019.2554,TEST
SHP-013378,2023-07-01,Central,Madhya Pradesh,WH033,Rail,756.0,,572.17,539.028,TEST
SHP-013379,2023-07-01,Central,Madhya Pradesh,WH003,Road,1714.0,1052.0,426.69,11179.3936,TEST
SHP-013380,2023-07-01,Central,Madhya Pradesh,WH022,Road,877.0,775.0,630.22,4213.985,TEST
SHP-013381,2023-07-01,Central,Madhya Pradesh,WH005,Air,732.0,1002.0,449.57,4547.4768,TEST
SHP-013382,2023-07-01,Central,Madhya Pradesh,WH046,Road,147.0,2248.0,697.8,2048.8272,TEST
SHP-013383,2023-07-01,Central,Madhya Pradesh,WH003,Air,585.0,151.0,592.35,547.677,TEST
SHP-013384,2023-07-01,Central,Madhya Pradesh,WH002,Rail,1064.0,281.0,442.51,1853.7008,TEST
SHP-013385,2023-07-01,Central,Madhya Pradesh,WH031,Air,829.0,1907.0,529.46,9801.5986,TEST
SHP-013386,2023-07-01,Central,Madhya Pradesh,WH040,Rail,1826.0,837.0,596.26,,TEST
SHP-013387,2023-07-01,Central,Madhya Pradesh,WH046,Air,946.0,1225.0,602.0,7184.87,TEST
SHP-013388,2023-07-01,Central,Madhya Pradesh,WH013,Rail,690.0,576.0,623.44,2464.128,TEST
SHP-013389,2023-07-01,Central,Madhya Pradesh,WH013,Air,549.0,945.0,589.42,3216.591,TEST
SHP-013390,2023-07-01,Central,Madhya Pradesh,WH043,Rail,1070.0,461.0,,3058.274,TEST
SHP-013391,2023-07-01,Central,Madhya Pradesh,WH012,Road,1350.0,1983.0,630.61,16597.71,TEST
SHP-013392,2023-07-01,Central,Madhya Pradesh,WH044,,796.0,2367.0,549.51,11681.6184,TEST
SHP-013393,2023-07-01,Central,Madhya Pradesh,WH046,Rail,723.0,2268.0,388.8,10166.5368,TEST
SHP-013394,2023-07-01,Central,Madhya Pradesh,WH022,Rail,1486.0,392.0,652.7,3611.5744,TEST
SHP-013395,2023-07-01,Central,Madhya Pradesh,WH033,Rail,1494.0,1571.0,635.47,14551.8588,TEST
SHP-013396,2023-07-01,Central,Madhya Pradesh,WH001,Air,1344.0,1735.0,510.0,14457.408,TEST
SHP-013397,2023-07-01,Central,Madhya Pradesh,WH038,Rail,173.0,2201.0,543.49,2360.7926,TEST
SHP-013398,2023-07-01,Central,Madhya Pradesh,WH015,Road,1287.0,1593.0,717.86,12711.1842,TEST
SHP-013399,2023-07-01,Central,Madhya Pradesh,WH019,Air,460.0,2356.0,412.36,6719.312,TEST
SHP-013400,2023-07-01,Central,Madhya Pradesh,WH005,Air,235.0,2446.0,488.94,3563.822,TEST
SHP-013401,2023-08-01,North,Delhi,WH034,Air,473.0,355.0,701.8,1041.073,TEST
SHP-013402,2023-08-01,North,Delhi,WH006,Road,1532.0,813.0,631.78,7722.1992,TEST
SHP-013403,2023-08-01,North,Delhi,WH006,,1622.0,1838.0,424.68,18483.6632,TEST
SHP-013404,2023-08-01,North,Delhi,WH039,Road,669.0,2239.0,502.4,9286.9242,TEST
SHP-013405,2023-08-01,North,Delhi,WH012,Rail,1497.0,479.0,426.36,4445.7906,TEST
SHP-013406,2023-08-01,North,Delhi,WH012,Air,780.0,486.0,506.96,2350.296,TEST
SHP-013407,2023-08-01,North,Delhi,WH025,Rail,55.0,1415.0,654.65,482.515,TEST
